t,a,v,d
0.3669999999983702,0.02,-0.0,-0.0
0.36799999999493593,0.025,-0.0,-0.0
0.37599999999656575,-0.016,-0.0,-0.0
0.37599999999656575,-0.019,-0.0,-0.0
0.37599999999656575,-0.02,-0.0,-0.0
0.38299999999435386,-0.022,-0.0,-0.0
0.3919999999998254,-0.021,-0.001,-0.0
0.3989999999976135,0.01,-0.001,-0.0
0.3989999999976135,0.013,-0.001,-0.0
0.40799999999580905,0.022,-0.0,-0.0
0.4150000000008731,0.021,-0.0,-0.0
0.4239999999990687,-0.012,-0.0,-0.0
0.4239999999990687,-0.014,-0.0,-0.0
0.4239999999990687,-0.015,-0.0,-0.0
0.43999999999505235,-0.003,-0.0,-0.0
0.43999999999505235,-0.002,-0.0,-0.0
0.4470000000001164,0.012,-0.0,-0.0
0.4470000000001164,0.013,-0.0,-0.0
0.455999999998312,0.011,-0.0,-0.0
0.47199999999429565,0.002,-0.0,-0.0
0.4789999999993597,0.023,-0.0,-0.0
0.4789999999993597,0.024,-0.0,-0.0
0.4879999999975553,-0.006,-0.0,-0.0
0.4879999999975553,-0.008,-0.0,-0.0
0.5040000000008149,-0.006,-0.0,-0.0
0.510999999998603,-0.034,-0.0,-0.0
0.510999999998603,-0.036,-0.0,-0.0
0.5199999999967986,0.008,-0.0,-0.0
0.5199999999967986,0.011,-0.0,-0.0
0.5199999999967986,0.012,-0.0,-0.0
0.5269999999945867,-0.033,-0.0,-0.0
0.5269999999945867,-0.037,-0.0,-0.0
0.5360000000000582,0.007,-0.001,-0.0
0.5360000000000582,0.011,-0.001,-0.0
0.5429999999978463,-0.01,-0.001,-0.0
0.5429999999978463,-0.012,-0.001,-0.0
0.5519999999960419,-0.022,-0.001,-0.0
0.5519999999960419,-0.023,-0.001,-0.0
0.559000000001106,-0.007,-0.001,-0.0
0.559000000001106,-0.005,-0.001,-0.0
0.5679999999993015,0.004,-0.001,-0.0
0.5839999999952852,0.016,-0.001,-0.0
0.5910000000003492,-0.0,-0.001,-0.0
0.5910000000003492,-0.002,-0.001,-0.0
0.5999999999985448,0.001,-0.001,-0.0
0.6159999999945285,0.003,-0.001,-0.0
0.6189999999987776,0.034,-0.001,-0.0
0.6189999999987776,0.036,-0.001,-0.0
0.6189999999987776,0.037,-0.001,-0.0
0.6279999999969732,-0.046,-0.001,-0.0
0.6279999999969732,-0.053,-0.001,-0.0
0.6440000000002328,-0.025,-0.001,-0.0
0.6440000000002328,-0.023,-0.001,-0.0
0.6599999999962165,0.018,-0.001,-0.0
0.6599999999962165,0.021,-0.001,-0.0
0.6759999999994761,0.02,-0.001,-0.0
0.6919999999954598,-0.028,-0.001,-0.0
0.6919999999954598,-0.032,-0.001,-0.0
0.6990000000005239,0.006,-0.001,-0.0
0.6990000000005239,0.009,-0.001,-0.0
0.7079999999987194,0.01,-0.001,-0.0
0.7149999999965075,-0.006,-0.001,-0.0
0.7149999999965075,-0.007,-0.001,-0.0
0.7239999999947031,-0.043,-0.001,-0.0
0.7239999999947031,-0.046,-0.001,-0.0
0.7309999999997672,-0.012,-0.001,-0.0
0.7309999999997672,-0.01,-0.001,-0.0
0.7399999999979627,0.011,-0.001,-0.0
0.7399999999979627,0.012,-0.001,-0.0
0.7399999999979627,0.013,-0.001,-0.0
0.7469999999957508,0.028,-0.001,-0.0
0.7469999999957508,0.029,-0.001,-0.0
0.7560000000012224,0.002,-0.001,-0.0
0.7560000000012224,0.0,-0.001,-0.0
0.7629999999990105,-0.018,-0.001,-0.0
0.7629999999990105,-0.019,-0.001,-0.0
0.771999999997206,0.018,-0.001,-0.001
0.771999999997206,0.02,-0.001,-0.001
0.771999999997206,0.021,-0.001,-0.001
0.7789999999949941,-0.017,-0.001,-0.001
0.7789999999949941,-0.02,-0.001,-0.001
0.7789999999949941,-0.021,-0.001,-0.001
0.7880000000004657,-0.024,-0.001,-0.001
0.7949999999982538,-0.029,-0.002,-0.001
0.8039999999964493,-0.011,-0.002,-0.001
0.8039999999964493,-0.009,-0.002,-0.001
0.819999999999709,0.026,-0.002,-0.001
0.819999999999709,0.028,-0.002,-0.001
0.819999999999709,0.029,-0.002,-0.001
0.8269999999974971,-0.021,-0.002,-0.001
0.8269999999974971,-0.024,-0.002,-0.001
0.8279999999940628,-0.025,-0.002,-0.001
0.8359999999956926,-0.023,-0.002,-0.001
0.8430000000007567,0.006,-0.002,-0.001
0.8430000000007567,0.008,-0.002,-0.001
0.8519999999989523,0.026,-0.002,-0.001
0.8519999999989523,0.028,-0.002,-0.001
0.8589999999967404,-0.003,-0.002,-0.001
0.8589999999967404,-0.006,-0.002,-0.001
0.8679999999949359,-0.003,-0.002,-0.001
0.8839999999981956,0.011,-0.002,-0.001
0.8839999999981956,0.012,-0.002,-0.001
0.8909999999959837,0.01,-0.002,-0.001
0.8999999999941792,0.023,-0.001,-0.001
0.8999999999941792,0.024,-0.001,-0.001
0.9069999999992433,-0.007,-0.001,-0.001
0.9069999999992433,-0.01,-0.001,-0.001
0.9159999999974389,-0.039,-0.002,-0.001
0.9159999999974389,-0.041,-0.002,-0.001
0.9320000000006985,0.003,-0.002,-0.001
0.9320000000006985,0.007,-0.002,-0.001
0.9389999999984866,0.03,-0.002,-0.001
0.9389999999984866,0.032,-0.002,-0.001
0.9389999999984866,0.033,-0.002,-0.001
0.9479999999966822,0.025,-0.001,-0.001
0.9479999999966822,0.024,-0.001,-0.001
0.9639999999999418,-0.037,-0.002,-0.001
0.9639999999999418,-0.042,-0.002,-0.001
0.9639999999999418,-0.043,-0.002,-0.001
0.9709999999977299,0.019,-0.002,-0.001
0.9709999999977299,0.024,-0.002,-0.001
0.9709999999977299,0.025,-0.002,-0.001
0.9799999999959255,0.033,-0.001,-0.001
0.9799999999959255,0.034,-0.001,-0.001
0.9959999999991851,-0.001,-0.001,-0.001
0.9959999999991851,-0.004,-0.001,-0.001
0.9959999999991851,-0.005,-0.001,-0.001
1.0029999999969732,-0.001,-0.001,-0.001
1.0029999999969732,-0.0,-0.001,-0.001
1.0119999999951688,-0.01,-0.001,-0.001
1.0119999999951688,-0.011,-0.001,-0.001
1.0269999999945867,0.016,-0.001,-0.001
1.0279999999984284,0.018,-0.001,-0.001
1.0349999999962165,-0.001,-0.001,-0.001
1.0349999999962165,-0.002,-0.001,-0.001
1.043999999994412,-0.015,-0.001,-0.001
1.043999999994412,-0.016,-0.001,-0.001
1.0509999999994761,-0.017,-0.001,-0.001
1.0599999999976717,-0.014,-0.001,-0.001
1.0599999999976717,-0.013,-0.001,-0.001
1.0669999999954598,0.005,-0.001,-0.001
1.0669999999954598,0.007,-0.001,-0.001
1.0760000000009313,-0.009,-0.001,-0.001
1.0760000000009313,-0.011,-0.001,-0.001
1.0829999999987194,0.044,-0.001,-0.001
1.0829999999987194,0.048,-0.001,-0.001
1.091999999996915,-0.002,-0.001,-0.001
1.091999999996915,-0.006,-0.001,-0.001
1.1080000000001746,0.011,-0.001,-0.001
1.1080000000001746,0.012,-0.001,-0.001
1.1149999999979627,-0.035,-0.001,-0.001
1.1149999999979627,-0.038,-0.001,-0.001
1.1149999999979627,-0.039,-0.001,-0.001
1.1239999999961583,0.014,-0.001,-0.001
1.1239999999961583,0.019,-0.001,-0.001
1.139999999999418,0.025,-0.001,-0.001
1.1480000000010477,-0.007,-0.001,-0.001
1.1480000000010477,-0.01,-0.001,-0.001
1.1639999999970314,0.024,-0.001,-0.001
1.1639999999970314,0.027,-0.001,-0.001
1.1709999999948195,-0.018,-0.001,-0.001
1.1709999999948195,-0.022,-0.001,-0.001
1.180000000000291,-0.028,-0.001,-0.001
1.1869999999980791,-0.008,-0.001,-0.001
1.1869999999980791,-0.007,-0.001,-0.001
1.1869999999980791,-0.006,-0.001,-0.001
1.1970000000001164,-0.003,-0.001,-0.001
1.2109999999956926,-0.03,-0.001,-0.001
1.2109999999956926,-0.032,-0.001,-0.001
1.2139999999999418,0.005,-0.001,-0.001
1.2139999999999418,0.008,-0.001,-0.001
1.2259999999951106,-0.021,-0.001,-0.001
1.2259999999951106,-0.023,-0.001,-0.001
1.2370000000009895,-0.009,-0.002,-0.001
1.2370000000009895,-0.008,-0.002,-0.001
1.25,0.01,-0.002,-0.001
1.2509999999965657,0.012,-0.002,-0.001
1.260999999998603,-0.022,-0.002,-0.001
1.260999999998603,-0.025,-0.002,-0.001
1.2659999999959837,0.025,-0.002,-0.001
1.2659999999959837,0.029,-0.002,-0.001
1.2779999999984284,-0.002,-0.002,-0.001
1.2779999999984284,-0.004,-0.002,-0.001
1.2779999999984284,-0.005,-0.002,-0.001
1.2900000000008731,-0.014,-0.002,-0.001
1.3009999999994761,0.005,-0.002,-0.001
1.3019999999960419,0.007,-0.002,-0.001
1.305000000000291,0.03,-0.002,-0.001
1.305000000000291,0.031,-0.002,-0.001
1.3189999999958673,0.048,-0.001,-0.001
1.3189999999958673,0.049,-0.001,-0.001
1.3279999999940628,-0.008,-0.001,-0.001
1.3279999999940628,-0.012,-0.001,-0.001
1.3279999999940628,-0.013,-0.001,-0.001
1.3439999999973224,0.004,-0.001,-0.001
1.3439999999973224,0.006,-0.001,-0.001
1.3509999999951106,-0.007,-0.001,-0.001
1.3509999999951106,-0.008,-0.001,-0.001
1.360000000000582,-0.001,-0.001,-0.001
1.3669999999983702,0.013,-0.001,-0.001
1.3669999999983702,0.014,-0.001,-0.001
1.3759999999965657,0.002,-0.001,-0.001
1.3759999999965657,0.001,-0.001,-0.001
1.3919999999998254,0.013,-0.001,-0.001
1.3919999999998254,0.014,-0.001,-0.001
1.3989999999976135,0.034,-0.001,-0.001
1.3989999999976135,0.035,-0.001,-0.001
1.3989999999976135,0.036,-0.001,-0.001
1.407999999995809,-0.007,-0.0,-0.001
1.407999999995809,-0.01,-0.0,-0.001
1.407999999995809,-0.011,-0.0,-0.001
1.4179999999978463,-0.034,-0.001,-0.001
1.418999999994412,-0.036,-0.001,-0.001
1.430000000000291,-0.026,-0.001,-0.001
1.4309999999968568,-0.025,-0.001,-0.001
1.4320000000006985,-0.031,-0.001,-0.001
1.4320000000006985,-0.032,-0.001,-0.001
1.4389999999984866,-0.007,-0.001,-0.001
1.4389999999984866,-0.005,-0.001,-0.001
1.4479999999966822,0.012,-0.001,-0.001
1.4479999999966822,0.013,-0.001,-0.001
1.4639999999999418,-0.005,-0.001,-0.001
1.4639999999999418,-0.006,-0.001,-0.001
1.4799999999959255,0.015,-0.001,-0.001
1.4799999999959255,0.017,-0.001,-0.001
1.4799999999959255,0.018,-0.001,-0.001
1.4870000000009895,-0.021,-0.001,-0.001
1.4870000000009895,-0.024,-0.001,-0.001
1.4870000000009895,-0.025,-0.001,-0.001
1.495999999999185,-0.016,-0.001,-0.001
1.495999999999185,-0.015,-0.001,-0.001
1.5119999999951688,0.004,-0.001,-0.001
1.5119999999951688,0.005,-0.001,-0.001
1.5139999999955762,0.002,-0.001,-0.001
1.525999999998021,-0.017,-0.001,-0.001
1.525999999998021,-0.018,-0.001,-0.001
1.5380000000004657,-0.025,-0.002,-0.001
1.5499999999956344,-0.019,-0.002,-0.002
1.5499999999956344,-0.018,-0.002,-0.002
1.5649999999950523,-0.016,-0.002,-0.002
1.5789999999979045,-0.012,-0.002,-0.002
1.5789999999979045,-0.011,-0.002,-0.002
1.5879999999961,0.005,-0.002,-0.002
1.5879999999961,0.006,-0.002,-0.002
1.6039999999993597,0.001,-0.002,-0.002
1.6199999999953434,0.023,-0.002,-0.002
1.6199999999953434,0.025,-0.002,-0.002
1.6270000000004075,-0.021,-0.002,-0.002
1.6270000000004075,-0.025,-0.002,-0.002
1.635999999998603,0.018,-0.002,-0.002
1.6369999999951688,0.021,-0.002,-0.002
1.6519999999945867,0.037,-0.002,-0.002
1.6519999999945867,0.038,-0.002,-0.002
1.6589999999996508,0.027,-0.002,-0.002
1.6599999999962165,0.026,-0.002,-0.002
1.6679999999978463,0.009,-0.001,-0.002
1.6679999999978463,0.008,-0.001,-0.002
1.6749999999956344,-0.008,-0.001,-0.002
1.6749999999956344,-0.009,-0.001,-0.002
1.684000000001106,0.019,-0.001,-0.002
1.684000000001106,0.021,-0.001,-0.002
1.690999999998894,0.003,-0.001,-0.002
1.690999999998894,0.001,-0.001,-0.002
1.6999999999970896,-0.015,-0.001,-0.002
1.6999999999970896,-0.016,-0.001,-0.002
1.7069999999948777,-0.022,-0.001,-0.002
1.7069999999948777,-0.023,-0.001,-0.002
1.7160000000003492,-0.019,-0.002,-0.002
1.716999999996915,-0.018,-0.002,-0.002
1.731999999996333,0.009,-0.002,-0.002
1.731999999996333,0.011,-0.002,-0.002
1.738999999994121,0.003,-0.002,-0.002
1.7479999999995925,-0.02,-0.002,-0.002
1.7479999999995925,-0.021,-0.002,-0.002
1.7479999999995925,-0.022,-0.002,-0.002
1.7549999999973807,-0.003,-0.002,-0.002
1.7549999999973807,-0.002,-0.002,-0.002
1.7639999999955762,-0.012,-0.002,-0.002
1.7639999999955762,-0.013,-0.002,-0.002
1.7799999999988358,-0.012,-0.002,-0.002
1.786999999996624,0.008,-0.002,-0.002
1.7880000000004657,0.01,-0.002,-0.002
1.7959999999948195,0.03,-0.002,-0.002
1.7959999999948195,0.032,-0.002,-0.002
1.8029999999998836,-0.02,-0.002,-0.002
1.8039999999964493,-0.024,-0.002,-0.002
1.8119999999980791,-0.004,-0.002,-0.002
1.8119999999980791,-0.002,-0.002,-0.002
1.815999999998894,-0.032,-0.002,-0.002
1.815999999998894,-0.034,-0.002,-0.002
1.8240000000005239,-0.009,-0.002,-0.002
1.8240000000005239,-0.007,-0.002,-0.002
1.830999999998312,-0.025,-0.002,-0.002
1.830999999998312,-0.026,-0.002,-0.002
1.8399999999965075,-0.009,-0.003,-0.002
1.8399999999965075,-0.008,-0.003,-0.002
1.8469999999942956,-0.028,-0.003,-0.002
1.8479999999981374,-0.03,-0.003,-0.002
1.8549999999959255,-0.018,-0.003,-0.002
1.8559999999997672,-0.017,-0.003,-0.002
1.863999999994121,0.028,-0.003,-0.002
1.863999999994121,0.031,-0.003,-0.002
1.863999999994121,0.032,-0.003,-0.002
1.870999999999185,0.023,-0.003,-0.002
1.8719999999957508,0.022,-0.003,-0.002
1.8799999999973807,-0.027,-0.003,-0.002
1.8799999999973807,-0.031,-0.003,-0.002
1.8869999999951688,0.016,-0.003,-0.002
1.8879999999990105,0.019,-0.003,-0.002
1.8879999999990105,0.02,-0.003,-0.002
1.8960000000006403,-0.004,-0.003,-0.002
1.8960000000006403,-0.006,-0.003,-0.002
1.9099999999962165,-0.003,-0.003,-0.002
1.9099999999962165,-0.002,-0.003,-0.002
1.9179999999978463,0.0,-0.003,-0.002
1.930000000000291,-0.001,-0.003,-0.002
1.9419999999954598,-0.026,-0.003,-0.002
1.9419999999954598,-0.028,-0.003,-0.002
1.9419999999954598,-0.029,-0.003,-0.002
1.944999999999709,-0.005,-0.003,-0.002
1.944999999999709,-0.003,-0.003,-0.002
1.9589999999952852,0.006,-0.003,-0.002
1.9589999999952852,0.007,-0.003,-0.002
1.9689999999973224,0.017,-0.003,-0.002
1.9689999999973224,0.018,-0.003,-0.002
1.9830000000001746,-0.025,-0.003,-0.002
1.9830000000001746,-0.028,-0.003,-0.002
1.9839999999967404,-0.029,-0.003,-0.002
1.9919999999983702,0.049,-0.003,-0.002
1.9919999999983702,0.055,-0.003,-0.002
1.9919999999983702,0.056,-0.003,-0.002
1.9989999999961583,0.023,-0.002,-0.003
1.9989999999961583,0.021,-0.002,-0.003
2.0099999999947613,0.008,-0.002,-0.003
2.010999999998603,-0.006,-0.002,-0.003
2.010999999998603,-0.007,-0.002,-0.003
2.0129999999990105,0.014,-0.002,-0.003
2.0129999999990105,0.016,-0.002,-0.003
2.0159999999959837,0.014,-0.002,-0.003
2.0169999999998254,0.002,-0.002,-0.003
2.0169999999998254,0.001,-0.002,-0.003
2.0309999999954016,0.024,-0.002,-0.003
2.0309999999954016,0.025,-0.002,-0.003
2.040000000000873,-0.012,-0.002,-0.003
2.040000000000873,-0.015,-0.002,-0.003
2.0469999999986612,0.01,-0.002,-0.003
2.0469999999986612,0.012,-0.002,-0.003
2.055999999996857,-0.042,-0.002,-0.003
2.0570000000006985,-0.047,-0.002,-0.003
2.0709999999962747,0.025,-0.002,-0.003
2.0709999999962747,0.03,-0.002,-0.003
2.0720000000001164,0.031,-0.002,-0.003
2.0789999999979045,0.046,-0.002,-0.003
2.0799999999944703,0.047,-0.002,-0.003
2.0869999999995343,-0.008,-0.002,-0.003
2.0879999999961,-0.013,-0.002,-0.003
2.095000000001164,-0.03,-0.002,-0.003
2.09599999999773,-0.031,-0.002,-0.003
2.1039999999993597,-0.007,-0.002,-0.003
2.1039999999993597,-0.005,-0.002,-0.003
2.110999999997148,0.034,-0.002,-0.003
2.110999999997148,0.037,-0.002,-0.003
2.11699999999837,-0.006,-0.002,-0.003
2.11699999999837,-0.01,-0.002,-0.003
2.120999999999185,0.029,-0.002,-0.003
2.120999999999185,0.032,-0.002,-0.003
2.1259999999965657,-0.007,-0.002,-0.003
2.1259999999965657,-0.01,-0.002,-0.003
2.1379999999990105,0.007,-0.002,-0.003
2.1379999999990105,0.009,-0.002,-0.003
2.1489999999976135,0.003,-0.002,-0.003
2.1499999999941792,0.002,-0.002,-0.003
2.161999999996624,0.001,-0.002,-0.003
2.1639999999970314,0.027,-0.002,-0.003
2.165000000000873,0.029,-0.002,-0.003
2.1789999999964493,-0.002,-0.002,-0.003
2.180000000000291,-0.004,-0.002,-0.003
2.187999999994645,0.009,-0.002,-0.003
2.187999999994645,0.01,-0.002,-0.003
2.194999999999709,-0.006,-0.002,-0.003
2.1959999999962747,-0.007,-0.002,-0.003
2.2039999999979045,0.015,-0.002,-0.003
2.2039999999979045,0.017,-0.002,-0.003
2.2109999999956926,-0.018,-0.002,-0.003
2.2109999999956926,-0.021,-0.002,-0.003
2.2180000000007567,0.001,-0.002,-0.003
2.2180000000007567,0.003,-0.002,-0.003
2.2289999999993597,-0.03,-0.002,-0.003
2.2289999999993597,-0.033,-0.002,-0.003
2.24199999999837,0.002,-0.002,-0.003
2.242999999994936,0.005,-0.002,-0.003
2.2439999999987776,0.036,-0.002,-0.003
2.2439999999987776,0.038,-0.002,-0.003
2.2509999999965657,-0.005,-0.002,-0.003
2.2509999999965657,-0.009,-0.002,-0.003
2.2599999999947613,0.013,-0.002,-0.003
2.2599999999947613,0.015,-0.002,-0.003
2.2669999999998254,0.042,-0.002,-0.003
2.2669999999998254,0.044,-0.002,-0.003
2.275999999998021,0.009,-0.001,-0.003
2.275999999998021,0.006,-0.001,-0.003
2.2919999999940046,0.007,-0.001,-0.003
2.3079999999972642,0.015,-0.001,-0.003
2.3079999999972642,0.016,-0.001,-0.003
2.3220000000001164,0.015,-0.001,-0.003
2.324000000000524,0.005,-0.001,-0.003
2.324000000000524,0.004,-0.001,-0.003
2.330999999998312,-0.006,-0.001,-0.003
2.330999999998312,-0.007,-0.001,-0.003
2.3399999999965075,0.032,-0.001,-0.003
2.3399999999965075,0.035,-0.001,-0.003
2.3399999999965075,0.036,-0.001,-0.003
2.3469999999942956,-0.004,-0.001,-0.003
2.3469999999942956,-0.008,-0.001,-0.003
2.355999999999767,0.027,-0.001,-0.003
2.355999999999767,0.029,-0.001,-0.003
2.355999999999767,0.03,-0.001,-0.003
2.371999999995751,0.025,-0.0,-0.003
2.371999999995751,0.024,-0.0,-0.003
2.3879999999990105,0.004,0.0,-0.003
2.3879999999990105,0.002,0.0,-0.003
2.403999999994994,-0.015,0.0,-0.003
2.403999999994994,-0.017,0.0,-0.003
2.411000000000058,0.015,0.0,-0.003
2.411000000000058,0.017,0.0,-0.003
2.411000000000058,0.018,0.0,-0.003
2.418999999994412,-0.014,0.0,-0.003
2.418999999994412,-0.016,0.0,-0.003
2.418999999994412,-0.017,0.0,-0.003
2.4279999999998836,-0.037,-0.0,-0.003
2.4279999999998836,-0.039,-0.0,-0.003
2.4439999999958673,0.004,-0.0,-0.003
2.4439999999958673,0.008,-0.0,-0.003
2.4510000000009313,-0.011,-0.0,-0.003
2.451999999997497,-0.013,-0.0,-0.003
2.459999999999127,0.002,-0.0,-0.003
2.459999999999127,0.003,-0.0,-0.003
2.459999999999127,0.004,-0.0,-0.003
2.466999999996915,-0.018,-0.001,-0.003
2.466999999996915,-0.02,-0.001,-0.003
2.4759999999951106,0.034,-0.0,-0.003
2.4759999999951106,0.038,-0.0,-0.003
2.4830000000001746,-0.005,-0.0,-0.003
2.4830000000001746,-0.009,-0.0,-0.003
2.49199999999837,-0.008,-0.0,-0.003
2.49199999999837,-0.007,-0.0,-0.003
2.4989999999961583,0.002,-0.0,-0.003
2.4989999999961583,0.003,-0.0,-0.003
2.507999999994354,-0.02,-0.001,-0.003
2.507999999994354,-0.022,-0.001,-0.003
2.507999999994354,-0.023,-0.001,-0.003
2.5230000000010477,0.015,-0.001,-0.003
2.5230000000010477,0.018,-0.001,-0.003
2.5319999999992433,-0.018,-0.001,-0.003
2.5319999999992433,-0.021,-0.001,-0.003
2.5389999999970314,-0.009,-0.001,-0.003
2.5389999999970314,-0.007,-0.001,-0.003
2.547999999995227,-0.026,-0.001,-0.003
2.547999999995227,-0.028,-0.001,-0.003
2.5639999999984866,-0.001,-0.001,-0.003
2.5639999999984866,0.001,-0.001,-0.003
2.5799999999944703,-0.033,-0.001,-0.003
2.5799999999944703,-0.036,-0.001,-0.003
2.5869999999995343,0.016,-0.001,-0.003
2.5869999999995343,0.02,-0.001,-0.003
2.5869999999995343,0.021,-0.001,-0.003
2.59599999999773,0.004,-0.001,-0.003
2.59599999999773,0.002,-0.001,-0.003
2.6120000000009895,0.0,-0.001,-0.003
2.6189999999987776,-0.014,-0.001,-0.003
2.6189999999987776,-0.015,-0.001,-0.003
2.627999999996973,0.017,-0.001,-0.003
2.627999999996973,0.019,-0.001,-0.003
2.627999999996973,0.02,-0.001,-0.003
2.6349999999947613,-0.002,-0.001,-0.003
2.6349999999947613,-0.004,-0.001,-0.003
2.644000000000233,0.015,-0.001,-0.003
2.644000000000233,0.017,-0.001,-0.003
2.6599999999962165,-0.0,-0.001,-0.003
2.6599999999962165,-0.002,-0.001,-0.003
2.6669999999940046,0.026,-0.001,-0.003
2.6669999999940046,0.028,-0.001,-0.003
2.675999999999476,0.016,-0.001,-0.003
2.675999999999476,0.015,-0.001,-0.003
2.69199999999546,-0.009,-0.001,-0.003
2.69199999999546,-0.011,-0.001,-0.003
2.699000000000524,-0.005,-0.001,-0.003
2.7079999999987194,-0.025,-0.001,-0.003
2.7079999999987194,-0.027,-0.001,-0.003
2.7149999999965075,-0.007,-0.001,-0.003
2.7149999999965075,-0.005,-0.001,-0.003
2.723999999994703,0.013,-0.001,-0.003
2.723999999994703,0.015,-0.001,-0.003
2.730999999999767,-0.021,-0.001,-0.003
2.730999999999767,-0.024,-0.001,-0.003
2.7399999999979627,0.007,-0.001,-0.003
2.7399999999979627,0.01,-0.001,-0.003
2.7560000000012224,-0.01,-0.001,-0.003
2.7560000000012224,-0.011,-0.001,-0.003
2.7629999999990105,0.037,-0.001,-0.003
2.7629999999990105,0.041,-0.001,-0.003
2.7629999999990105,0.042,-0.001,-0.003
2.771999999997206,0.004,-0.001,-0.003
2.771999999997206,0.001,-0.001,-0.003
2.771999999997206,0.0,-0.001,-0.003
2.7880000000004657,0.009,-0.001,-0.003
2.7880000000004657,0.01,-0.001,-0.003
2.7949999999982538,0.006,-0.001,-0.003
2.8039999999964493,-0.031,-0.001,-0.003
2.8039999999964493,-0.034,-0.001,-0.003
2.819999999999709,0.02,-0.001,-0.003
2.819999999999709,0.025,-0.001,-0.003
2.8359999999956926,-0.002,-0.001,-0.003
2.8359999999956926,-0.004,-0.001,-0.003
2.8359999999956926,-0.005,-0.001,-0.003
2.8430000000007567,0.005,-0.001,-0.003
2.8519999999989523,0.008,-0.001,-0.003
2.867999999994936,-0.029,-0.001,-0.003
2.867999999994936,-0.032,-0.001,-0.003
2.867999999994936,-0.033,-0.001,-0.003
2.875,-0.001,-0.001,-0.003
2.875,0.001,-0.001,-0.003
2.8839999999981956,-0.016,-0.001,-0.004
2.8839999999981956,-0.017,-0.001,-0.004
2.8909999999959837,-0.023,-0.001,-0.004
2.8909999999959837,-0.024,-0.001,-0.004
2.8999999999941792,0.009,-0.001,-0.004
2.8999999999941792,0.011,-0.001,-0.004
2.915999999997439,0.015,-0.001,-0.004
2.915999999997439,0.016,-0.001,-0.004
