t,a,v,d
0.0,0.029,0.0,0.0
0.006999999997788109,0.027,0.0,0.0
0.01599999999598367,0.029,0.0,0.0
0.01599999999598367,0.03,0.0,0.0
0.0319999999992433,-0.003,0.001,0.0
0.0319999999992433,-0.006,0.001,0.0
0.03299999999580905,-0.021,0.001,0.0
0.03299999999580905,-0.023,0.001,0.0
0.046999999998661224,0.013,0.001,0.0
0.046999999998661224,0.016,0.001,0.0
0.046999999998661224,0.017,0.001,0.0
0.055999999996856786,-0.021,0.001,0.0
0.055999999996856786,-0.024,0.001,0.0
0.07200000000011642,0.018,0.001,0.0
0.07200000000011642,0.021,0.001,0.0
0.07899999999790452,0.009,0.001,0.0
0.07899999999790452,0.008,0.001,0.0
0.08799999999610009,-0.028,0.001,0.0
0.08799999999610009,-0.031,0.001,0.0
0.0949999999938882,0.009,0.0,0.0
0.0959999999977299,0.013,0.0,0.0
0.10299999999551801,0.023,0.001,0.0
0.10399999999935972,0.024,0.001,0.0
0.11199999999371357,0.028,0.001,0.0
0.11899999999877764,0.022,0.001,0.0
0.11899999999877764,0.021,0.001,0.0
0.1279999999969732,-0.017,0.001,0.0
0.1279999999969732,-0.02,0.001,0.0
0.13599999999860302,-0.005,0.001,0.0
0.13599999999860302,-0.004,0.001,0.0
0.13599999999860302,-0.003,0.001,0.0
0.14299999999639113,-0.008,0.001,0.0
0.1519999999945867,-0.02,0.001,0.0
0.1519999999945867,-0.021,0.001,0.0
0.15899999999965075,-0.034,0.001,0.0
0.15899999999965075,-0.035,0.001,0.0
0.16799999999784632,-0.018,0.0,0.0
0.16799999999784632,-0.017,0.0,0.0
0.17499999999563443,0.006,0.0,0.0
0.17499999999563443,0.008,0.0,0.0
0.18399999999383,-0.006,0.0,0.0
0.18399999999383,-0.007,0.0,0.0
0.21600000000034925,-0.016,0.0,0.0
0.21600000000034925,-0.017,0.0,0.0
0.23199999999633292,-0.031,-0.0,0.0
0.23199999999633292,-0.032,-0.0,0.0
0.23300000000017462,-0.015,-0.0,0.0
0.23399999999674037,-0.014,-0.0,0.0
0.2459999999991851,0.017,-0.0,0.0
0.2459999999991851,0.02,-0.0,0.0
0.2569999999977881,0.018,-0.0,0.0
0.2699999999967986,-0.033,-0.0,0.0
0.2699999999967986,-0.037,-0.0,0.0
0.27199999999720603,0.007,-0.0,0.0
0.27199999999720603,0.011,-0.0,0.0
0.2879999999931897,-0.02,-0.0,0.0
0.2879999999931897,-0.022,-0.0,0.0
0.2879999999931897,-0.023,-0.0,0.0
0.29499999999825377,-0.008,-0.0,0.0
0.29499999999825377,-0.007,-0.0,0.0
0.29499999999825377,-0.006,-0.0,0.0
0.30399999999644933,0.005,-0.0,0.0
0.30399999999644933,0.006,-0.0,0.0
0.31099999999423744,0.026,-0.0,0.0
0.31099999999423744,0.027,-0.0,0.0
0.31999999999970896,-0.018,-0.0,0.0
