arx,ary,arz,acx,acy,acz,vx,vy,vz,sx,sy,sz,t
0.265756,9.91199,0.0430956,0.0303925,0.0238152,-0.0388125,0,0,0,0,0,0,503573
0.208296,9.86411,0.143652,-0.0270684,-0.0240688,0.0617439,2.76901e-06,-2.11313e-07,1.91019e-05,2.30658e-09,-1.76024e-10,1.59119e-08,505239
0.237026,9.8689,0.0670376,0.00166206,-0.0192804,-0.0148705,-1.77339e-05,-3.51942e-05,5.69287e-05,-9.77007e-09,-2.87483e-08,7.72686e-08,506853
0.23942,9.84256,0.0311246,0.00405626,-0.0456171,-0.0507835,-1.32622e-05,-8.5944e-05,5.58729e-06,-3.4009e-08,-1.23478e-07,1.26156e-07,508417
0.25618,9.85453,0.0646434,0.0208157,-0.0336456,-0.0172647,5.41667e-06,-0.00014547,-4.55169e-05,-3.99009e-08,-2.97271e-07,9.61689e-08,509919
0.234632,9.85693,0.0287304,-0.000732139,-0.0312519,-0.0531777,2.07304e-05,-0.000194955,-9.92293e-05,-1.99638e-08,-5.56845e-07,-1.42001e-08,511444
0.237026,9.88566,0.0885855,0.00166206,-0.00252151,0.00667731,2.14683e-05,-0.000221754,-0.000136127,1.35208e-08,-8.87503e-07,-2.00956e-07,513031
0.251391,9.87369,0.0861913,0.0160273,-0.014492,0.00428311,3.44876e-05,-0.000234276,-0.000128061,5.47043e-08,-1.22314e-06,-3.95398e-07,514503
0.251391,9.85932,0.035913,0.0160273,-0.0288572,-0.0459951,5.77913e-05,-0.000265791,-0.000158385,1.21791e-07,-1.58669e-06,-6.03644e-07,515957
0.25618,9.89284,0.0502782,0.0208157,0.00466156,-0.0316299,8.48708e-05,-0.000283575,-0.00021544,2.26648e-07,-1.99047e-06,-8.78405e-07,517427
0.241814,9.87848,0.071826,0.00645047,-0.00970364,-0.0100821,0.000104557,-0.000287215,-0.000245556,3.63415e-07,-2.40258e-06,-1.21124e-06,518871
0.244209,9.86172,0.0407014,0.00884467,-0.0264635,-0.0412067,0.000116824,-0.000316221,-0.000286689,5.40962e-07,-2.88654e-06,-1.6381e-06,520475
0.227449,9.8665,0.0550666,-0.00791474,-0.0216751,-0.0268415,0.000117523,-0.000352445,-0.000337896,7.17308e-07,-3.38971e-06,-2.1081e-06,521980
0.217872,9.8689,0.059855,-0.0174915,-0.0192804,-0.0220531,9.88117e-05,-0.000382609,-0.000373906,8.76639e-07,-3.93108e-06,-2.63235e-06,523453
0.275333,9.9096,0.0981623,0.0399693,0.0214205,0.0162541,0.000117626,-0.000380818,-0.00037876,1.0578e-06,-4.57007e-06,-3.26233e-06,525127
0.253785,9.86411,0.112527,0.0184215,-0.0240688,0.0306193,0.00016209,-0.000382835,-0.000343066,1.2708e-06,-5.15159e-06,-3.812e-06,526650
0.248997,9.86172,0.0694318,0.0136331,-0.0264635,-0.0124763,0.000187718,-0.000423235,-0.000328561,1.55047e-06,-5.79604e-06,-4.34896e-06,528249
0.270545,9.88326,0.0790087,0.0351809,-0.00491524,-0.0028995,0.000225427,-0.000447475,-0.000340439,1.86963e-06,-6.46866e-06,-4.86577e-06,529794
0.251391,9.87608,0.047884,0.0160273,-0.0120983,-0.0340241,0.000261887,-0.000459589,-0.000366728,2.21659e-06,-7.11449e-06,-5.36927e-06,531218
0.227449,9.85453,0.0550666,-0.00791474,-0.0336456,-0.0268415,0.000268421,-0.000496436,-0.000415755,2.64376e-06,-7.88457e-06,-5.99956e-06,532829
0.237026,9.90721,0.138864,0.00166206,0.0190268,0.0569555,0.000263744,-0.000507371,-0.00039323,3.04182e-06,-8.63542e-06,-6.60468e-06,534325
0.232238,9.89045,0.169988,-0.00312634,0.00226688,0.0880802,0.000262587,-0.000490538,-0.000278579,3.45788e-06,-9.42427e-06,-7.13575e-06,535906
0.253785,9.84975,0.059855,0.0184215,-0.038434,-0.0220531,0.000272299,-0.000513504,-0.000236652,3.79753e-06,-1.00618e-05,-7.46292e-06,537176
0.263362,9.84735,0.0143652,0.0279983,-0.0408287,-0.0675429,0.000311408,-0.000580283,-0.000312137,4.28931e-06,-1.09833e-05,-7.92527e-06,538861
0.234632,9.86172,0.129287,-0.000732139,-0.0264635,0.0473787,0.000333275,-0.000634251,-0.000328309,4.80634e-06,-1.19574e-05,-8.43891e-06,540465
0.241814,9.86172,0.117316,0.00645047,-0.0264635,0.0354077,0.00033761,-0.00067437,-0.000265556,5.31488e-06,-1.29493e-05,-8.88906e-06,541981
0.23942,9.87369,0.11971,0.00405626,-0.014492,0.0378019,0.000345695,-0.000705885,-0.000209222,5.84068e-06,-1.40114e-05,-9.2544e-06,543520
0.21069,9.84496,0.0215478,-0.0246741,-0.0432224,-0.0603603,0.000328932,-0.000752807,-0.000227562,6.38915e-06,-1.51974e-05,-9.60951e-06,545146
0.229843,9.85214,0.0861913,-0.00552054,-0.0360403,0.00428311,0.000305939,-0.000813166,-0.000270264,6.8726e-06,-1.63898e-05,-9.9886e-06,546669
0.253785,9.87129,0.0670376,0.0184215,-0.0168867,-0.0148705,0.000316008,-0.000854475,-0.000278528,7.35803e-06,-1.76914e-05,-1.04169e-05,548230
0.265756,9.86411,0.0622492,0.0303925,-0.0240688,-0.0196589,0.000352668,-0.000885233,-0.000304459,7.86021e-06,-1.8998e-05,-1.08548e-05,549732
0.260968,9.85932,0.0646434,0.0256041,-0.0288572,-0.0172647,0.000392397,-0.000922784,-0.000330657,8.38883e-06,-2.02808e-05,-1.13054e-05,551151
0.23942,9.83299,0.11971,0.00405626,-0.0551939,0.0378019,0.000416333,-0.000990613,-0.000314083,9.04148e-06,-2.18249e-05,-1.18257e-05,552765
0.258574,9.86411,0.011971,0.0232099,-0.0240688,-0.0699371,0.000436824,-0.00105018,-0.000338233,9.68263e-06,-2.33585e-05,-1.23159e-05,554268
0.23942,9.87608,0.110133,0.00405626,-0.0120983,0.0282251,0.000458268,-0.00107862,-0.000371039,1.03866e-05,-2.50328e-05,-1.28737e-05,555841
0.225055,9.88805,0.0837971,-0.010309,-0.000126839,0.00188891,0.000453504,-0.00108794,-0.000348092,1.10814e-05,-2.66837e-05,-1.34217e-05,557365
0.201113,9.87369,0.0263362,-0.034251,-0.014492,-0.0555719,0.000419794,-0.001099,-0.000388704,1.1742e-05,-2.83382e-05,-1.39791e-05,558878
0.21069,9.85214,0.059855,-0.0246741,-0.0360403,-0.0220531,0.000372949,-0.00113917,-0.000450416,1.23723e-05,-3.01175e-05,-1.46462e-05,560468
0.244209,9.87848,0.0957681,0.00884467,-0.00970364,0.0138599,0.000358797,-0.00118007,-0.00045774,1.30264e-05,-3.21909e-05,-1.54581e-05,562256
0.237026,9.8665,0.107739,0.00166206,-0.0216751,0.0258309,0.000367812,-0.00120699,-0.000423686,1.36499e-05,-3.4239e-05,-1.62144e-05,563972
0.220267,9.88087,0.0814029,-0.0150973,-0.00730991,-0.000505298,0.00035742,-0.00122941,-0.000404096,1.42108e-05,-3.61236e-05,-1.68546e-05,565519
0.23942,9.86172,0.047884,0.00405626,-0.0264635,-0.0340241,0.00034931,-0.00125422,-0.000429458,1.47299e-05,-3.79478e-05,-1.74669e-05,566988
0.234632,9.87848,0.0909797,-0.000732139,-0.00970364,0.00907151,0.000351979,-0.00128326,-0.000449495,1.52931e-05,-3.99854e-05,-1.81727e-05,568594
0.248997,9.83777,0.0766145,0.0136331,-0.0504055,-0.0052937,0.000361152,-0.001326,-0.000446809,1.58001e-05,-4.18406e-05,-1.881e-05,570016
0.232238,9.82102,0.0574608,-0.00312634,-0.0671644,-0.0244473,0.0003693,-0.00141717,-0.000469873,1.63666e-05,-4.39679e-05,-1.95208e-05,571567
