arx,ary,arz,acx,acy,acz,vx,vy,vz,sx,sy,sz,t
0.244209,9.85932,0.100556,0.0109941,-0.0295973,0.0291707,0,0,0,0,0,0,503929
0.253785,9.84496,0.122104,0.0205709,-0.0439625,0.0507185,2.42734e-05,-5.65675e-05,6.14348e-05,1.86663e-08,-4.35004e-08,4.72434e-08,505467
0.215478,9.83059,0.0574608,-0.0177364,-0.0583277,-0.0139249,2.64631e-05,-0.000135587,8.98579e-05,5.78602e-08,-1.91939e-07,1.64117e-07,507012
0.201113,9.85693,0.0814029,-0.0321016,-0.031992,0.0100171,-1.10649e-05,-0.000203597,8.69153e-05,6.9455e-08,-4.47345e-07,2.97227e-07,508518
0.241814,9.8665,0.107739,0.00859986,-0.0224152,0.0363533,-2.9549e-05,-0.000246388,0.000123386,3.75122e-08,-8.01259e-07,4.62629e-07,510091
0.260968,9.88805,0.114922,0.0277535,-0.00086689,0.0435359,-7.02623e-07,-0.000264863,0.000186778,1.35076e-08,-1.20694e-06,7.08744e-07,511678
0.246603,9.84017,0.126893,0.0133883,-0.0487509,0.0555069,3.2149e-05,-0.000304483,0.000265864,3.86175e-08,-1.66156e-06,1.07018e-06,513275
0.227449,9.84496,0.059855,-0.00576535,-0.0439625,-0.0115307,3.82054e-05,-0.000378143,0.000300803,9.45142e-08,-2.20391e-06,1.52039e-06,514864
0.229843,9.84735,0.0430956,-0.00337115,-0.0415688,-0.0282901,3.13759e-05,-0.000442078,0.000271037,1.46526e-07,-2.81702e-06,1.94784e-06,516359
0.232238,9.89524,0.0814029,-0.00097695,0.00631523,0.0100171,2.75083e-05,-0.000473436,0.000254783,1.98904e-07,-3.63137e-06,2.41556e-06,518138
0.251391,9.91439,0.0837971,0.0181767,0.0254688,0.0124113,4.10358e-05,-0.000448438,0.000272423,2.52814e-07,-4.35642e-06,2.83021e-06,519711
0.23942,9.89524,0.0790087,0.00620565,0.00631523,0.00762291,5.93713e-05,-0.000424536,0.000287488,3.2832e-07,-5.0129e-06,3.25126e-06,521215
0.248997,9.88805,0.0526724,0.0157825,-0.00086689,-0.0187133,7.6632e-05,-0.000420259,0.000278782,4.35082e-07,-5.67606e-06,3.69578e-06,522785
0.260968,9.87129,0.0670376,0.0277535,-0.0176268,-0.0043481,0.000111265,-0.000434971,0.000260437,5.84554e-07,-6.3564e-06,4.12473e-06,524376
0.246603,9.87369,0.117316,0.0133883,-0.0152321,0.0459301,0.000144343,-0.000461389,0.000293869,7.90063e-07,-7.07707e-06,4.57039e-06,525984
0.251391,9.87608,0.0191536,0.0181767,-0.0128384,-0.0522321,0.000170179,-0.000484365,0.000288711,1.0475e-06,-7.85117e-06,5.04724e-06,527621
0.25618,9.87129,0.0215478,0.0229651,-0.0176268,-0.0498379,0.000202351,-0.000508189,0.000208892,1.33882e-06,-8.62735e-06,5.43636e-06,529185
0.263362,9.89284,0.0407014,0.0301477,0.00392151,-0.0306843,0.000245745,-0.000519386,0.000143105,1.70491e-06,-9.46688e-06,5.72394e-06,530819
0.253785,9.88566,0.0526724,0.0205709,-0.00326157,-0.0187133,0.000283403,-0.000518896,0.000106428,2.0978e-06,-1.02378e-05,5.90922e-06,532304
0.208296,9.88087,0.117316,-0.024919,-0.00804996,0.0459301,0.000280251,-0.000527097,0.00012616,2.50645e-06,-1.09961e-05,6.07785e-06,533754
0.215478,9.89284,0.124498,-0.0177364,0.00392151,0.0531127,0.000249582,-0.000530065,0.000197372,2.8874e-06,-1.17562e-05,6.31047e-06,535192
0.246603,9.88326,0.047884,0.0133883,-0.00565529,-0.0235017,0.000246425,-0.000531324,0.000218869,3.2475e-06,-1.25268e-05,6.61266e-06,536644
0.244209,9.86172,0.0742203,0.0109941,-0.0272036,0.00283451,0.000266479,-0.00055835,0.000201871,3.66937e-06,-1.34231e-05,6.95872e-06,538289
0.258574,9.85214,0.0909797,0.0253593,-0.0367804,0.0195939,0.00029429,-0.000607298,0.000219028,4.09835e-06,-1.43148e-05,7.2807e-06,539819
0.246603,9.87369,0.141258,0.0133883,-0.0152321,0.0698721,0.000323156,-0.000646047,0.00028568,4.55835e-06,-1.52485e-05,7.65671e-06,541309
0.253785,9.86411,0.0550666,0.0205709,-0.0248089,-0.0163191,0.000349288,-0.000676859,0.00032689,5.0758e-06,-1.62665e-05,8.12809e-06,542848
0.251391,9.87608,0.0670376,0.0181767,-0.0128384,-0.0043481,0.00037738,-0.000704153,0.000311906,5.60263e-06,-1.72677e-05,8.59121e-06,544298
0.220267,9.8689,0.0814029,-0.012948,-0.0200205,0.0100171,0.000381526,-0.00073021,0.000316401,6.20445e-06,-1.84052e-05,9.08946e-06,545884
0.246603,9.85453,0.0454898,0.0133883,-0.0343857,-0.0258959,0.000381859,-0.000771368,0.000304389,6.78195e-06,-1.95411e-05,9.55909e-06,547397
0.222661,9.89763,0.117316,-0.0105538,0.00870991,0.0459301,0.000384066,-0.000791357,0.000319986,7.37822e-06,-2.07577e-05,1.00452e-05,548954
0.205901,9.88326,0.0335188,-0.0273132,-0.00565529,-0.0378669,0.000353526,-0.000788893,0.000326489,7.97309e-06,-2.20322e-05,1.05665e-05,550567
0.217872,9.89524,0.0430956,-0.0153422,0.00631523,-0.0282901,0.0003229,-0.00078842,0.000278988,8.45876e-06,-2.31647e-05,1.10013e-05,552003
0.227449,9.87608,0.047884,-0.00576535,-0.0128384,-0.0235017,0.000307069,-0.000793312,0.000240144,8.93124e-06,-2.4351e-05,1.13906e-05,553503
0.184354,9.86411,0.0790087,-0.048861,-0.0248089,0.00762291,0.000266892,-0.000821002,0.000228465,9.35339e-06,-2.55383e-05,1.17353e-05,554974
0.208296,9.84975,0.0670376,-0.024919,-0.0391741,-0.0043481,0.000213807,-0.000867037,0.000230821,9.69925e-06,-2.67529e-05,1.20657e-05,556413
