arx,ary,arz,acx,acy,acz,vx,vy,vz,sx,sy,sz,t
0.253785,9.88087,0.112527,0.020521,-0.00867176,0.0333224,0,0,0,0,0,0,503187
0.227449,9.8689,0.0814029,-0.00581521,-0.0206423,0.00219774,1.09485e-05,-2.18243e-05,2.64447e-05,8.15113e-09,-1.62482e-08,1.96881e-08,504676
0.217872,9.85453,0.102951,-0.015392,-0.0350075,0.0237456,-6.88682e-06,-6.86258e-05,4.8263e-05,1.1567e-08,-9.23167e-08,8.25173e-08,506358
0.265756,9.88805,0.0311246,0.032492,-0.00148869,-0.0480805,5.79284e-06,-9.56877e-05,3.02187e-05,1.07558e-08,-2.14155e-07,1.40712e-07,507841
0.275333,9.87129,0.0622492,0.0420688,-0.0182486,-0.0169559,6.38012e-05,-0.000111043,-2.03796e-05,6.48999e-08,-3.74992e-07,1.48366e-07,509397
0.23942,9.87848,0.047884,0.00615579,-0.0110655,-0.0313211,0.00010214,-0.000134348,-5.87598e-05,1.96823e-07,-5.70078e-07,8.54505e-08,510987
0.253785,9.90481,0.0837971,0.020521,0.0152702,0.00459195,0.000122214,-0.000131184,-7.88734e-05,3.65649e-07,-7.6989e-07,-1.81185e-08,512492
0.260968,9.81862,0.0670376,0.0277036,-0.0709209,-0.0121675,0.000159733,-0.00017448,-8.47672e-05,5.85004e-07,-1.0077e-06,-1.45431e-07,514048
0.260968,9.80904,0.117316,0.0277036,-0.0804977,0.0381108,0.000200041,-0.000284637,-6.58934e-05,8.4674e-07,-1.3417e-06,-2.55037e-07,515503
0.25618,9.88805,0.102951,0.0229152,-0.00148869,0.0237456,0.000237702,-0.000345635,-1.98723e-05,1.17242e-06,-1.81063e-06,-3.18846e-07,516991
0.208296,9.85932,0.00718261,-0.0249688,-0.0302191,-0.0720225,0.00023607,-0.000370827,-5.82284e-05,1.54883e-06,-2.37986e-06,-3.80897e-07,518580
0.225055,9.86411,0.0814029,-0.00820942,-0.0254307,0.00219774,0.000211054,-0.000412787,-0.000110876,1.88596e-06,-2.9707e-06,-5.08402e-07,520088
0.251391,9.84017,0.0885855,0.0181268,-0.0493727,0.00938035,0.000218745,-0.000470797,-0.000101897,2.21927e-06,-3.65592e-06,-6.73408e-07,521639
0.222661,9.86411,0.102951,-0.0106036,-0.0254307,0.0237456,0.000225399,-0.00053696,-7.25976e-05,2.61212e-06,-4.54728e-06,-8.27749e-07,523408
0.248997,9.89524,0.0766145,0.0157326,0.00569344,-0.00259066,0.000229495,-0.000552721,-5.57054e-05,2.97535e-06,-5.41739e-06,-9.30199e-07,525005
0.229843,9.88566,0.0407014,-0.00342101,-0.00388336,-0.0385037,0.000239122,-0.000551305,-8.78411e-05,3.34181e-06,-6.28074e-06,-1.04245e-06,526569
0.229843,9.89763,0.0670376,-0.00342101,0.00808811,-0.0121675,0.000234196,-0.000548278,-0.000124324,3.6826e-06,-7.07244e-06,-1.19521e-06,528009
0.215478,9.85693,0.141258,-0.0177862,-0.0326138,0.0620528,0.000217167,-0.000567972,-8.42665e-05,4.04504e-06,-7.96879e-06,-1.36271e-06,529615
0.222661,9.83777,0.100556,-0.0106036,-0.0517673,0.0213514,0.000196385,-0.000629739,-2.32146e-05,4.34776e-06,-8.84551e-06,-1.44139e-06,531079
0.229843,9.87129,0.0407014,-0.00342101,-0.0182486,-0.0385037,0.000186323,-0.000679975,-3.55214e-05,4.62235e-06,-9.78523e-06,-1.48353e-06,532514
0.234632,9.85693,0.0837971,0.00136739,-0.0326138,0.00459195,0.000184715,-0.0007198,-6.20743e-05,4.91288e-06,-1.08813e-05,-1.55995e-06,534080
0.258574,9.85932,0.126893,0.0253094,-0.0302191,0.0476876,0.000204055,-0.000765354,-2.41717e-05,5.19473e-06,-1.1958e-05,-1.62247e-06,535530
0.203507,9.8282,0.0837971,-0.0297572,-0.0613441,0.00459195,0.000200902,-0.000830272,1.28945e-05,5.48185e-06,-1.30893e-05,-1.63047e-06,536948
0.21069,9.85453,0.0981623,-0.0225746,-0.0350075,0.0189572,0.000161522,-0.000902777,3.06152e-05,5.75457e-06,-1.43934e-05,-1.59773e-06,538453
0.189142,9.88326,0.100556,-0.0441224,-0.00627708,0.0213514,0.000114434,-0.000931924,5.9073e-05,5.9494e-06,-1.56887e-05,-1.53441e-06,539865
0.205901,9.8689,0.0981623,-0.027363,-0.0206423,0.0189572,5.49937e-05,-0.000954307,9.25896e-05,6.09028e-06,-1.72571e-05,-1.4083e-06,541528
0.229843,9.88566,0.0837971,-0.00342101,-0.00388336,0.00459195,2.93814e-05,-0.000974713,0.000112182,6.16048e-06,-1.88621e-05,-1.23793e-06,543192
0.225055,9.84017,0.0885855,-0.00820942,-0.0493727,0.00938035,2.05481e-05,-0.00101516,0.000122794,6.1984e-06,-2.03734e-05,-1.05947e-06,544711
