arx,ary,arz,acx,acy,acz,vx,vy,vz,sx,sy,sz,t
0.25618,9.87848,0.0526724,0.0171351,0.00887012,-0.0287929,0,0,0,0,0,0,503525
0.234632,9.88326,0.117316,-0.00441273,0.0136585,0.0358506,9.24279e-06,1.63671e-05,5.12745e-06,6.71489e-09,1.18907e-08,3.72509e-09,504978
0.234632,9.83777,0.136469,-0.00441273,-0.0318317,0.0550042,2.20891e-06,1.88301e-06,7.75387e-05,1.58419e-08,2.6436e-08,6.961e-08,506572
0.208296,9.87608,0.059855,-0.0307489,0.00647545,-0.0216102,-2.60611e-05,-1.85035e-05,0.000104387,-3.33525e-09,1.30731e-08,2.15879e-07,508180
0.186748,9.85214,0.0766145,-0.0522968,-0.0174665,-0.00485083,-9.74389e-05,-2.79503e-05,8.16442e-05,-1.09483e-07,-2.68539e-08,3.75773e-07,509899
0.222661,9.87129,0.141258,-0.0163837,0.00168705,0.0597926,-0.000152795,-4.06686e-05,0.000125927,-3.11172e-07,-8.21607e-08,5.43075e-07,511511
0.237026,9.89524,0.0622492,-0.00201853,0.025629,-0.019216,-0.000167131,-1.93893e-05,0.000157536,-5.60395e-07,-1.28946e-07,7.63894e-07,513069
0.246603,9.88566,0.0766145,0.00755829,0.0160522,-0.00485083,-0.000162641,1.43934e-05,0.00013803,-8.27674e-07,-1.32995e-07,1.00345e-06,514690
0.227449,9.8665,0.0814029,-0.0115953,-0.00310135,-6.24359e-05,-0.000165741,2.43396e-05,0.000134257,-1.07987e-06,-1.03248e-07,1.21257e-06,516226
0.246603,9.88087,0.100556,0.00755829,0.0112638,0.0190912,-0.00016887,3.06656e-05,0.000149004,-1.3392e-06,-6.0619e-08,1.43209e-06,517776
0.234632,9.85932,0.136469,-0.00441273,-0.0102835,0.0550042,-0.000166564,3.13842e-05,0.000203316,-1.58507e-06,-1.51366e-08,1.69034e-06,519242
0.246603,9.84975,0.0574608,0.00755829,-0.0198603,-0.0240044,-0.000164321,9.89171e-06,0.000225419,-1.82099e-06,1.42932e-08,1.99603e-06,520668
0.229843,9.85932,0.0550666,-0.00920112,-0.0102835,-0.0263987,-0.000165578,-1.31683e-05,0.00018686,-2.07336e-06,1.17866e-08,2.31143e-06,522198
0.237026,9.8665,0.0790087,-0.00201853,-0.00310135,-0.00245664,-0.000174279,-2.35482e-05,0.000164483,-2.33692e-06,-1.6687e-08,2.58389e-06,523749
0.215478,9.85453,0.047884,-0.0235663,-0.0150719,-0.0335813,-0.000192611,-3.65693e-05,0.000138662,-2.5998e-06,-5.97612e-08,2.8011e-06,525182
0.234632,9.86411,0.0981623,-0.00441273,-0.00549507,0.016697,-0.000214518,-5.26732e-05,0.000125442,-2.91858e-06,-1.29638e-07,3.00789e-06,526748
0.203507,9.88805,0.0957681,-0.0355373,0.0184469,0.0143028,-0.000244221,-4.30435e-05,0.00014849,-3.25965e-06,-2.00803e-07,3.21156e-06,528235
0.227449,9.84975,0.138864,-0.0115953,-0.0198603,0.0573984,-0.000282705,-4.41975e-05,0.000207034,-3.68989e-06,-2.72036e-07,3.50184e-06,529868
0.232238,9.9096,0.0574608,-0.00680692,0.0399942,-0.0240044,-0.000296608,-2.89863e-05,0.000232263,-4.12756e-06,-3.27326e-07,3.83373e-06,531379
0.241814,9.87369,0.0574608,0.00276989,0.00408173,-0.0240044,-0.000299627,3.98254e-06,0.000196352,-4.57354e-06,-3.46029e-07,4.15434e-06,532875
0.244209,9.8689,0.0957681,0.00516409,-0.000706673,0.0143028,-0.00029359,6.55095e-06,0.000188969,-5.02498e-06,-3.38013e-07,4.44757e-06,534397
0.232238,9.88805,0.124498,-0.00680692,0.0184469,0.0430332,-0.000294798,1.95989e-05,0.00023114,-5.45774e-06,-3.1878e-07,4.75656e-06,535868
0.213084,9.84496,0.0622492,-0.0259605,-0.0246487,-0.019216,-0.000319456,1.49321e-05,0.000249062,-5.91997e-06,-2.92795e-07,5.11791e-06,537373
