t,a,z,v,d
0.0,-0.046,-0.053,0.0,0.0
0.004999999997380655,-0.02,-0.02,-0.0,-0.0
0.004999999997380655,-0.02,-0.02,-0.0,-0.0
0.005999999993946403,-0.02,-0.02,-0.0,-0.0
0.006999999997788109,-0.02,-0.02,-0.0,-0.0
0.007999999994353857,-0.02,-0.02,-0.0,-0.0
0.007999999994353857,-0.02,-0.02,-0.0,-0.0
0.008999999998195563,-0.02,-0.02,-0.0,-0.0
0.02899999999499414,-0.053,-0.053,-0.001,-0.0
0.029999999998835847,-0.053,-0.053,-0.001,-0.0
0.030999999995401595,-0.053,-0.053,-0.001,-0.0
0.0319999999992433,-0.053,-0.053,-0.001,-0.0
0.0319999999992433,-0.053,-0.053,-0.001,-0.0
0.03299999999580905,-0.053,-0.053,-0.001,-0.0
0.03800000000046566,-0.025,-0.025,-0.001,-0.0
0.03800000000046566,-0.025,-0.025,-0.001,-0.0
0.03899999999703141,-0.025,-0.025,-0.001,-0.0
0.040000000000873115,-0.025,-0.025,-0.001,-0.0
0.04099999999743886,-0.025,-0.025,-0.001,-0.0
0.046999999998661224,-0.037,-0.02,-0.001,-0.0
0.04799999999522697,-0.037,-0.02,-0.001,-0.0
0.052999999999883585,0.022,0.006,-0.001,-0.0
0.05399999999644933,0.025,0.006,-0.001,-0.0
0.05500000000029104,0.025,0.006,-0.001,-0.0
0.05700000000069849,0.025,0.006,-0.001,-0.0
0.0639999999984866,0.011,0.011,-0.001,-0.0
0.06599999999889405,0.013,0.013,-0.001,-0.0
0.06599999999889405,0.013,0.013,-0.001,-0.0
0.0669999999954598,0.013,0.013,-0.001,-0.0
0.06799999999930151,0.013,0.013,-0.001,-0.0
0.06899999999586726,0.013,0.013,-0.001,-0.0
0.07400000000052387,-0.02,-0.02,-0.001,-0.0
0.07499999999708962,-0.02,-0.02,-0.001,-0.0
0.07600000000093132,-0.02,-0.02,-0.001,-0.0
0.07600000000093132,-0.02,-0.02,-0.001,-0.0
0.07699999999749707,-0.02,-0.02,-0.001,-0.0
0.08199999999487773,-0.036,-0.036,-0.001,-0.0
0.08299999999871943,-0.036,-0.036,-0.001,-0.0
0.08399999999528518,-0.036,-0.036,-0.001,-0.0
0.08399999999528518,-0.036,-0.036,-0.001,-0.0
0.08999999999650754,0.02,0.023,-0.001,-0.0
0.09100000000034925,0.023,0.023,-0.001,-0.0
0.09100000000034925,0.023,0.023,-0.001,-0.0
0.091999999996915,0.023,0.023,-0.001,-0.0
0.0930000000007567,0.023,0.023,-0.001,-0.0
0.09799999999813735,-0.021,-0.021,-0.001,-0.0
0.0989999999947031,-0.021,-0.021,-0.001,-0.0
0.0989999999947031,-0.021,-0.021,-0.001,-0.0
0.09999999999854481,-0.021,-0.021,-0.001,-0.0
0.10099999999511056,-0.021,-0.021,-0.001,-0.0
0.10599999999976717,-0.03,-0.011,-0.002,-0.0
0.10800000000017462,-0.03,-0.011,-0.002,-0.0
0.10899999999674037,-0.03,-0.011,-0.002,-0.0
0.11399999999412103,-0.007,-0.007,-0.002,-0.0
0.11499999999796273,-0.007,-0.007,-0.002,-0.0
0.11499999999796273,-0.007,-0.007,-0.002,-0.0
0.11599999999452848,-0.007,-0.007,-0.002,-0.0
0.11699999999837019,-0.007,-0.007,-0.002,-0.0
0.12199999999575084,0.009,0.009,-0.002,-0.0
0.12299999999959255,0.009,0.009,-0.002,-0.0
0.1239999999961583,0.009,0.009,-0.002,-0.0
0.125,0.009,0.009,-0.002,-0.0
0.1290000000008149,0.003,0.003,-0.002,-0.0
0.12999999999738066,0.003,0.003,-0.002,-0.0
0.1309999999939464,0.003,0.003,-0.002,-0.0
0.1319999999977881,0.003,0.003,-0.002,-0.0
0.1319999999977881,0.003,0.003,-0.002,-0.0
0.13299999999435386,0.003,0.003,-0.002,-0.0
0.13899999999557622,0.022,0.022,-0.002,-0.0
0.13999999999941792,0.022,0.022,-0.002,-0.0
0.14099999999598367,0.022,0.022,-0.002,-0.0
0.14499999999679858,0.029,0.029,-0.001,-0.0
0.14600000000064028,0.029,0.029,-0.001,-0.0
0.14600000000064028,0.029,0.029,-0.001,-0.0
0.14699999999720603,0.029,0.029,-0.001,-0.0
0.14799999999377178,0.029,0.029,-0.001,-0.0
0.14899999999761349,0.029,0.029,-0.001,-0.0
0.15499999999883585,-0.007,-0.007,-0.001,-0.0
0.1559999999954016,-0.007,-0.007,-0.001,-0.0
0.1559999999954016,-0.007,-0.007,-0.001,-0.0
0.1569999999992433,-0.007,-0.007,-0.001,-0.0
0.15799999999580905,-0.007,-0.007,-0.001,-0.0
0.15899999999965075,-0.007,-0.007,-0.001,-0.0
0.15899999999965075,-0.007,-0.007,-0.001,-0.0
0.1599999999962165,-0.007,-0.007,-0.001,-0.0
0.1610000000000582,-0.007,-0.007,-0.001,-0.0
0.16999999999825377,0.043,0.043,-0.001,-0.0
0.17099999999481952,0.043,0.043,-0.001,-0.0
0.17199999999866122,0.043,0.043,-0.001,-0.0
0.17199999999866122,0.043,0.043,-0.001,-0.0
0.17299999999522697,0.043,0.043,-0.001,-0.0
0.17899999999644933,0.055,0.055,-0.001,-0.0
0.17899999999644933,0.055,0.055,-0.001,-0.0
0.18000000000029104,0.055,0.055,-0.001,-0.0
0.1809999999968568,0.055,0.055,-0.001,-0.0
0.18599999999423744,-0.002,-0.002,-0.0,-0.0
0.18699999999807915,-0.002,-0.002,-0.0,-0.0
0.18699999999807915,-0.002,-0.002,-0.0,-0.0
0.1879999999946449,-0.002,-0.002,-0.0,-0.0
0.1889999999984866,-0.002,-0.002,-0.0,-0.0
0.19399999999586726,-0.005,-0.005,-0.0,-0.0
0.19499999999970896,-0.005,-0.005,-0.0,-0.0
0.1959999999962747,-0.005,-0.005,-0.0,-0.0
0.1959999999962747,-0.005,-0.005,-0.0,-0.0
0.19700000000011642,-0.005,-0.005,-0.0,-0.0
0.20199999999749707,-0.014,-0.014,-0.001,-0.0
0.20299999999406282,-0.014,-0.014,-0.001,-0.0
0.20399999999790452,-0.014,-0.014,-0.001,-0.0
0.20499999999447027,-0.014,-0.014,-0.001,-0.0
0.20999999999912689,-0.052,-0.052,-0.001,-0.0
0.21099999999569263,-0.052,-0.052,-0.001,-0.0
0.21099999999569263,-0.052,-0.052,-0.001,-0.0
0.21199999999953434,-0.052,-0.052,-0.001,-0.0
0.2129999999961001,-0.052,-0.052,-0.001,-0.0
0.2180000000007567,-0.022,-0.022,-0.001,-0.0
0.21899999999732245,-0.022,-0.022,-0.001,-0.0
0.2199999999938882,-0.022,-0.022,-0.001,-0.0
0.2199999999938882,-0.022,-0.022,-0.001,-0.0
0.2209999999977299,-0.022,-0.022,-0.001,-0.0
0.22599999999511056,-0.066,-0.066,-0.001,-0.0
0.22699999999895226,-0.066,-0.066,-0.001,-0.0
0.227999999995518,-0.066,-0.066,-0.001,-0.0
0.227999999995518,-0.066,-0.066,-0.001,-0.0
0.22899999999935972,-0.066,-0.066,-0.001,-0.0
0.23399999999674037,0.025,0.025,-0.002,-0.0
0.23500000000058208,0.025,0.025,-0.002,-0.0
0.23599999999714782,0.025,0.025,-0.002,-0.0
0.23699999999371357,0.025,0.025,-0.002,-0.0
0.24199999999837019,-0.008,-0.008,-0.002,-0.0
0.24299999999493593,-0.008,-0.008,-0.002,-0.0
0.24299999999493593,-0.008,-0.008,-0.002,-0.0
0.24399999999877764,-0.008,-0.008,-0.002,-0.0
0.2449999999953434,-0.008,-0.008,-0.002,-0.0
0.25,-0.015,-0.015,-0.002,-0.0
0.25099999999656575,-0.015,-0.015,-0.002,-0.0
0.25200000000040745,-0.015,-0.015,-0.002,-0.0
0.25200000000040745,-0.015,-0.015,-0.002,-0.0
0.2529999999969732,-0.015,-0.015,-0.002,-0.0
0.25799999999435386,-0.007,-0.007,-0.002,-0.0
0.25899999999819556,-0.007,-0.007,-0.002,-0.0
0.25899999999819556,-0.007,-0.007,-0.002,-0.0
0.2599999999947613,-0.007,-0.007,-0.002,-0.0
0.260999999998603,-0.007,-0.007,-0.002,-0.0
0.2669999999998254,0.015,0.031,-0.002,-0.0
0.2679999999963911,0.015,0.031,-0.002,-0.0
0.2699999999967986,0.015,0.031,-0.002,-0.0
0.2710000000006403,0.015,0.031,-0.002,-0.0
0.27199999999720603,0.015,0.031,-0.002,-0.0
0.2729999999937718,0.015,0.031,-0.002,-0.0
0.28299999999580905,-0.011,-0.011,-0.002,-0.0
0.28299999999580905,-0.011,-0.011,-0.002,-0.0
0.28399999999965075,-0.011,-0.011,-0.002,-0.0
0.2849999999962165,-0.011,-0.011,-0.002,-0.0
0.2900000000008731,-0.016,-0.016,-0.002,-0.0
0.2900000000008731,-0.016,-0.016,-0.002,-0.0
0.29099999999743886,-0.016,-0.016,-0.002,-0.0
0.2919999999940046,-0.016,-0.016,-0.002,-0.0
0.2929999999978463,-0.016,-0.016,-0.002,-0.0
0.29799999999522697,0.013,0.014,-0.002,-0.0
0.2989999999990687,0.014,0.014,-0.002,-0.0
0.2999999999956344,0.014,0.014,-0.002,-0.0
0.30099999999947613,0.014,0.014,-0.002,-0.0
0.30500000000029104,0.009,0.009,-0.002,-0.0
0.3059999999968568,0.009,0.009,-0.002,-0.0
0.3070000000006985,0.009,0.009,-0.002,-0.0
0.3070000000006985,0.009,0.009,-0.002,-0.0
0.30799999999726424,0.009,0.009,-0.002,-0.0
0.30899999999383,0.009,0.009,-0.002,-0.0
0.31499999999505235,-0.007,-0.007,-0.002,-0.0
0.31599999999889405,-0.007,-0.007,-0.002,-0.0
0.31599999999889405,-0.007,-0.007,-0.002,-0.0
0.3169999999954598,-0.007,-0.007,-0.002,-0.0
0.3179999999993015,-0.007,-0.007,-0.002,-0.0
0.31899999999586726,-0.007,-0.007,-0.002,-0.0
0.31899999999586726,-0.007,-0.007,-0.002,-0.0
0.31999999999970896,-0.007,-0.007,-0.002,-0.0
0.3209999999962747,-0.007,-0.007,-0.002,-0.0
0.32999999999447027,-0.022,-0.022,-0.002,-0.0
0.330999999998312,-0.022,-0.022,-0.002,-0.0
0.3319999999948777,-0.022,-0.022,-0.002,-0.0
0.3319999999948777,-0.022,-0.022,-0.002,-0.0
0.33299999999871943,-0.022,-0.022,-0.002,-0.0
0.3379999999961001,-0.045,-0.045,-0.002,-0.0
0.3389999999999418,-0.045,-0.045,-0.002,-0.0
0.33999999999650754,-0.045,-0.045,-0.002,-0.0
0.33999999999650754,-0.045,-0.045,-0.002,-0.0
0.34100000000034925,-0.045,-0.045,-0.002,-0.0
0.34699999999429565,-0.011,-0.011,-0.002,-0.0
0.34699999999429565,-0.011,-0.011,-0.002,-0.0
0.34799999999813735,-0.011,-0.011,-0.002,-0.0
0.3489999999947031,-0.011,-0.011,-0.002,-0.0
0.3539999999993597,-0.025,-0.025,-0.002,-0.0
0.35499999999592546,-0.025,-0.025,-0.002,-0.0
0.35499999999592546,-0.025,-0.025,-0.002,-0.0
0.35599999999976717,-0.025,-0.025,-0.002,-0.0
0.3569999999963329,-0.025,-0.025,-0.002,-0.0
0.3629999999975553,0.033,0.033,-0.002,-0.0
0.3629999999975553,0.033,0.033,-0.002,-0.0
0.363999999994121,0.033,0.033,-0.002,-0.0
0.36799999999493593,-0.016,-0.018,-0.002,-0.0
0.36899999999877764,-0.018,-0.018,-0.002,-0.0
0.36899999999877764,-0.018,-0.018,-0.002,-0.0
0.3699999999953434,-0.018,-0.018,-0.002,-0.0
0.3709999999991851,-0.018,-0.018,-0.002,-0.0
0.3709999999991851,-0.018,-0.018,-0.002,-0.0
0.37199999999575084,-0.018,-0.018,-0.002,-0.0
0.37299999999959255,-0.018,-0.018,-0.002,-0.0
0.3809999999939464,-0.006,-0.006,-0.003,-0.001
0.38299999999435386,-0.003,-0.003,-0.003,-0.001
0.38399999999819556,-0.003,-0.003,-0.003,-0.001
0.38399999999819556,-0.003,-0.003,-0.003,-0.001
0.3849999999947613,-0.003,-0.003,-0.003,-0.001
0.385999999998603,-0.003,-0.003,-0.003,-0.001
0.38699999999516876,-0.003,-0.003,-0.003,-0.001
0.38699999999516876,-0.003,-0.003,-0.003,-0.001
0.38799999999901047,-0.003,-0.003,-0.003,-0.001
0.3889999999955762,-0.003,-0.003,-0.003,-0.001
0.3979999999937718,-0.013,-0.013,-0.003,-0.001
0.3989999999976135,-0.013,-0.013,-0.003,-0.001
0.39999999999417923,-0.013,-0.013,-0.003,-0.001
0.39999999999417923,-0.013,-0.013,-0.003,-0.001
0.40099999999802094,-0.013,-0.013,-0.003,-0.001
0.4059999999954016,-0.029,-0.029,-0.003,-0.001
0.4069999999992433,-0.029,-0.029,-0.003,-0.001
0.40799999999580905,-0.029,-0.029,-0.003,-0.001
0.40799999999580905,-0.029,-0.029,-0.003,-0.001
0.4139999999970314,-0.029,-0.029,-0.003,-0.001
0.4139999999970314,-0.033,-0.033,-0.003,-0.001
0.4150000000008731,-0.033,-0.033,-0.003,-0.001
0.41599999999743886,-0.033,-0.033,-0.003,-0.001
0.41599999999743886,-0.033,-0.033,-0.003,-0.001
0.4219999999986612,0.03,0.033,-0.003,-0.001
0.42299999999522697,0.033,0.033,-0.003,-0.001
0.42299999999522697,0.033,0.033,-0.003,-0.001
0.4239999999990687,0.033,0.033,-0.003,-0.001
0.4249999999956344,0.033,0.033,-0.003,-0.001
0.43000000000029104,-0.008,-0.008,-0.003,-0.001
0.4309999999968568,-0.008,-0.008,-0.003,-0.001
0.4309999999968568,-0.008,-0.008,-0.003,-0.001
0.4320000000006985,-0.008,-0.008,-0.003,-0.001
0.43299999999726424,-0.008,-0.008,-0.003,-0.001
0.4389999999984866,0.059,0.041,-0.003,-0.001
0.43999999999505235,0.059,0.041,-0.003,-0.001
0.44099999999889405,0.059,0.041,-0.003,-0.001
0.4459999999962747,-0.024,-0.024,-0.003,-0.001
0.4470000000001164,-0.024,-0.024,-0.003,-0.001
0.44799999999668216,-0.024,-0.024,-0.003,-0.001
0.44799999999668216,-0.024,-0.024,-0.003,-0.001
0.4539999999979045,-0.024,-0.024,-0.003,-0.001
0.4539999999979045,0.037,0.037,-0.003,-0.001
0.45499999999447027,0.037,0.037,-0.003,-0.001
0.455999999998312,0.037,0.037,-0.003,-0.001
0.4569999999948777,0.037,0.037,-0.003,-0.001
0.46199999999953434,-0.028,-0.029,-0.003,-0.001
0.4629999999961001,-0.029,-0.029,-0.003,-0.001
0.4639999999999418,-0.029,-0.029,-0.003,-0.001
0.4639999999999418,-0.029,-0.029,-0.003,-0.001
0.46899999999732245,0.029,0.032,-0.003,-0.001
0.4699999999938882,0.032,0.032,-0.003,-0.001
0.4709999999977299,0.032,0.032,-0.003,-0.001
0.4709999999977299,0.032,0.032,-0.003,-0.001
0.47199999999429565,0.032,0.032,-0.003,-0.001
0.47299999999813735,0.032,0.032,-0.003,-0.001
0.4789999999993597,0.038,0.024,-0.002,-0.001
0.47999999999592546,0.038,0.024,-0.002,-0.001
0.4850000000005821,0.024,0.024,-0.002,-0.001
0.4859999999971478,0.024,0.024,-0.002,-0.001
0.4859999999971478,0.024,0.024,-0.002,-0.001
0.4869999999937136,0.024,0.024,-0.002,-0.001
0.4879999999975553,0.024,0.024,-0.002,-0.001
0.4879999999975553,0.024,0.024,-0.002,-0.001
0.488999999994121,0.024,0.024,-0.002,-0.001
0.4959999999991851,0.006,0.006,-0.002,-0.001
0.49699999999575084,0.006,0.006,-0.002,-0.001
0.5,-0.032,-0.032,-0.002,-0.001
0.5009999999965657,-0.032,-0.032,-0.002,-0.001
0.5040000000008149,-0.006,-0.006,-0.002,-0.001
0.5040000000008149,-0.006,-0.006,-0.002,-0.001
0.5049999999973807,-0.006,-0.006,-0.002,-0.001
0.5059999999939464,-0.006,-0.006,-0.002,-0.001
0.5069999999977881,-0.006,-0.006,-0.002,-0.001
0.5069999999977881,-0.006,-0.006,-0.002,-0.001
0.5079999999943539,-0.006,-0.006,-0.002,-0.001
0.5089999999981956,-0.006,-0.006,-0.002,-0.001
0.5169999999998254,0.013,0.013,-0.002,-0.001
0.5179999999963911,0.013,0.013,-0.002,-0.001
0.5190000000002328,0.013,0.013,-0.002,-0.001
0.5190000000002328,0.013,0.013,-0.002,-0.001
