t,a,z,v,d
0.0,0.023,0.023,0.0,0.0
0.000999999996565748,0.023,0.023,0.0,0.0
0.001999999993131496,0.023,0.023,0.0,0.0
0.0029999999969732016,0.023,0.023,0.0,0.0
0.007999999994353857,-0.006,-0.008,0.0,0.0
0.008999999998195563,-0.008,-0.008,0.0,0.0
0.008999999998195563,-0.008,-0.008,0.0,0.0
0.00999999999476131,-0.008,-0.008,0.0,0.0
0.010999999998603016,-0.008,-0.008,0.0,0.0
0.016999999999825377,0.003,0.003,0.0,0.0
0.016999999999825377,0.003,0.003,0.0,0.0
0.017999999996391125,0.003,0.003,0.0,0.0
0.018999999992956873,0.003,0.003,0.0,0.0
0.023999999997613486,-0.003,-0.003,0.0,0.0
0.023999999997613486,-0.003,-0.003,0.0,0.0
0.024999999994179234,-0.003,-0.003,0.0,0.0
0.02599999999802094,-0.003,-0.003,0.0,0.0
0.026999999994586688,-0.003,-0.003,0.0,0.0
0.03299999999580905,0.003,0.004,0.0,0.0
0.03299999999580905,0.004,0.004,0.0,0.0
0.033999999999650754,0.004,0.004,0.0,0.0
0.0349999999962165,0.004,0.004,0.0,0.0
0.0349999999962165,0.004,0.004,0.0,0.0
0.03600000000005821,0.004,0.004,0.0,0.0
0.036999999996623956,0.004,0.004,0.0,0.0
0.037999999993189704,0.004,0.004,0.0,0.0
0.037999999993189704,0.004,0.004,0.0,0.0
0.03899999999703141,0.004,0.004,0.0,0.0
0.04899999999906868,-0.019,-0.019,0.0,0.0
0.04899999999906868,-0.019,-0.019,0.0,0.0
0.049999999995634425,-0.019,-0.019,0.0,0.0
0.05099999999947613,-0.019,-0.019,0.0,0.0
0.055999999996856786,0.01,0.01,-0.0,0.0
0.056999999993422534,0.01,0.01,-0.0,0.0
0.056999999993422534,0.01,0.01,-0.0,0.0
0.05799999999726424,0.01,0.01,-0.0,0.0
0.05899999999382999,0.01,0.01,-0.0,0.0
0.0639999999984866,0.049,0.049,0.0,0.0
0.06499999999505235,0.049,0.049,0.0,0.0
0.06599999999889405,0.049,0.049,0.0,0.0
0.0669999999954598,0.049,0.049,0.0,0.0
0.07200000000011642,0.011,0.003,0.0,0.0
0.07200000000011642,0.003,0.003,0.0,0.0
0.07299999999668216,0.003,0.003,0.0,0.0
0.07399999999324791,0.003,0.003,0.0,0.0
0.07499999999708962,0.003,0.003,0.0,0.0
0.07999999999447027,-0.006,-0.013,0.0,0.0
0.08099999999831198,-0.013,-0.013,0.0,0.0
0.08199999999487773,-0.013,-0.013,0.0,0.0
0.08199999999487773,-0.013,-0.013,0.0,0.0
0.08299999999871943,-0.013,-0.013,0.0,0.0
0.08799999999610009,0.031,0.031,0.0,0.0
0.08899999999994179,0.031,0.031,0.0,0.0
0.08899999999994179,0.031,0.031,0.0,0.0
0.08999999999650754,0.031,0.031,0.0,0.0
0.09099999999307329,0.031,0.031,0.0,0.0
0.09699999999429565,0.012,0.012,0.001,0.0
0.09799999999813735,0.012,0.012,0.001,0.0
0.09799999999813735,0.012,0.012,0.001,0.0
0.0989999999947031,0.012,0.012,0.001,0.0
0.09999999999854481,0.012,0.012,0.001,0.0
0.09999999999854481,0.012,0.012,0.001,0.0
0.10099999999511056,0.012,0.012,0.001,0.0
0.10199999999895226,0.012,0.012,0.001,0.0
0.10299999999551801,0.012,0.012,0.001,0.0
0.11199999999371357,-0.016,-0.036,0.001,0.0
0.11299999999755528,-0.036,-0.036,0.001,0.0
