t,a,z,v,d
0.0,-0.056,-0.056,0.0,0.0
0.000999999996565748,-0.056,-0.056,0.0,0.0
0.0020000000004074536,-0.056,-0.056,0.0,0.0
0.0020000000004074536,-0.056,-0.056,0.0,0.0
0.0029999999969732016,-0.056,-0.056,0.0,0.0
0.004000000000814907,-0.056,-0.056,0.0,0.0
0.01599999999598367,-0.06,-0.033,-0.001,-0.0
0.016999999999825377,-0.043,-0.043,-0.001,-0.0
0.017999999996391125,-0.043,-0.043,-0.001,-0.0
0.017999999996391125,-0.043,-0.043,-0.001,-0.0
0.01900000000023283,-0.043,-0.043,-0.001,-0.0
0.01999999999679858,-0.043,-0.043,-0.001,-0.0
0.023999999997613486,-0.029,-0.029,-0.001,-0.0
0.024999999994179234,-0.029,-0.029,-0.001,-0.0
0.02599999999802094,-0.029,-0.029,-0.001,-0.0
0.02599999999802094,-0.029,-0.029,-0.001,-0.0
0.026999999994586688,-0.029,-0.029,-0.001,-0.0
0.027999999998428393,-0.029,-0.029,-0.001,-0.0
0.033999999999650754,-0.02,-0.02,-0.001,-0.0
0.0349999999962165,-0.02,-0.02,-0.001,-0.0
0.03600000000005821,-0.02,-0.02,-0.001,-0.0
0.03600000000005821,-0.02,-0.02,-0.001,-0.0
0.036999999996623956,-0.02,-0.02,-0.001,-0.0
0.03800000000046566,-0.02,-0.02,-0.001,-0.0
0.03800000000046566,-0.02,-0.02,-0.001,-0.0
0.03899999999703141,-0.02,-0.02,-0.001,-0.0
0.040000000000873115,-0.02,-0.02,-0.001,-0.0
0.04899999999906868,0.018,0.018,-0.001,-0.0
0.049999999995634425,0.018,0.018,-0.001,-0.0
0.049999999995634425,0.018,0.018,-0.001,-0.0
0.05099999999947613,0.018,0.018,-0.001,-0.0
0.05199999999604188,0.018,0.018,-0.001,-0.0
0.05799999999726424,-0.019,-0.019,-0.001,-0.0
0.05799999999726424,-0.019,-0.019,-0.001,-0.0
0.059000000001105946,-0.019,-0.019,-0.001,-0.0
0.059999999997671694,-0.019,-0.019,-0.001,-0.0
0.059999999997671694,-0.019,-0.019,-0.001,-0.0
0.06099999999423744,-0.019,-0.019,-0.001,-0.0
0.06199999999807915,-0.019,-0.019,-0.001,-0.0
0.06199999999807915,-0.019,-0.019,-0.001,-0.0
0.0629999999946449,-0.019,-0.019,-0.001,-0.0
0.0639999999984866,-0.019,-0.019,-0.001,-0.0
0.07299999999668216,-0.063,-0.063,-0.002,-0.0
0.07400000000052387,-0.063,-0.063,-0.002,-0.0
0.07499999999708962,-0.063,-0.063,-0.002,-0.0
0.07499999999708962,-0.063,-0.063,-0.002,-0.0
0.07999999999447027,-0.063,-0.063,-0.002,-0.0
0.08099999999831198,0.116,0.116,-0.002,-0.0
0.08199999999487773,0.116,0.116,-0.002,-0.0
0.08199999999487773,0.116,0.116,-0.002,-0.0
0.08299999999871943,0.116,0.116,-0.002,-0.0
0.08399999999528518,0.116,0.116,-0.002,-0.0
0.08999999999650754,0.018,0.018,-0.001,-0.0
0.08999999999650754,0.018,0.018,-0.001,-0.0
0.09100000000034925,0.018,0.018,-0.001,-0.0
0.091999999996915,0.018,0.018,-0.001,-0.0
0.0930000000007567,0.018,0.018,-0.001,-0.0
0.0930000000007567,0.018,0.018,-0.001,-0.0
0.09399999999732245,0.018,0.018,-0.001,-0.0
