arx,ary,arz,acx,acy,acz,vx,vy,vz,sx,sy,sz,t
0.28491,-0.0550666,9.98861,-0.0190651,0.00430484,0.0635014,0,0,0,0,0,0,503054
0.299275,-0.0383072,9.85693,-0.00469986,0.0210643,-0.0681801,-1.95942e-05,2.09168e-05,-3.85761e-06,-1.61554e-08,1.72459e-08,-3.1806e-09,504703
0.3304,-0.0407014,9.84975,0.0264248,0.0186701,-0.0753622,-2.1165e-06,5.28831e-05,-0.000119337,-3.36217e-08,7.66179e-08,-1.02291e-07,506312
0.25618,-0.035913,10.0604,-0.0477955,0.0234585,0.135327,-1.85185e-05,8.52167e-05,-7.33141e-05,-4.94591e-08,1.8261e-07,-2.50151e-07,507847
0.215478,-0.0047884,9.76116,-0.0884969,0.0545831,-0.163948,-0.000129529,0.000148782,-9.66257e-05,-1.70044e-07,3.73201e-07,-3.88567e-07,509476
0.533907,-0.198719,10.9391,0.229932,-0.139347,1.014,-2.49375e-05,8.60984e-05,0.000531987,-2.84271e-07,5.46895e-07,-6.66174e-08,510955
-0.153229,-0.349553,10.9966,-0.457204,-0.290182,1.07146,-0.000204937,-0.000254089,0.00218367,-4.66332e-07,4.13847e-07,2.08418e-06,512539
0.102951,0.502782,7.1443,-0.201024,0.562154,-2.78081,-0.00071638,-4.27666e-05,0.000855506,-1.1822e-06,1.8319e-07,4.44562e-06,514093
0.603339,-0.146046,8.85855,0.299364,-0.0866748,-1.06656,-0.000642085,0.000316458,-0.00205118,-2.20852e-06,3.89964e-07,3.54229e-06,515604
0.909797,-0.634463,11.497,0.605822,-0.575092,1.57185,7.66321e-05,-0.000208985,-0.00164999,-2.65749e-06,4.75297e-07,6.03563e-07,517192
0.184354,0.174777,10.0054,-0.119622,0.234148,0.0802612,0.000445172,-0.00046742,-0.000397686,-2.26196e-06,-3.74181e-08,-9.48572e-07,518708
-0.0263362,0.407014,9.77553,-0.330311,0.466386,-0.149583,0.000116271,4.467e-05,-0.00044836,-1.85154e-06,-3.46449e-07,-1.56703e-06,520170
0.047884,0.141258,10.3908,-0.256091,0.200629,0.465727,-0.000339364,0.000562941,-0.000202716,-2.02489e-06,1.25665e-07,-2.07292e-06,521724
0.234632,0.0694318,10.1466,-0.0693433,0.128803,0.221519,-0.000588158,0.000814792,0.000322683,-2.73398e-06,1.17894e-06,-1.9812e-06,523253
0.1652,-0.253785,10.4124,-0.138775,-0.194414,0.487275,-0.000741646,0.000766404,0.000845418,-3.71471e-06,2.34507e-06,-1.11973e-06,524728
0.0957681,-0.124498,9.21289,-0.208207,-0.065127,-0.71222,-0.000999453,0.000573565,0.000678284,-5.00835e-06,3.34067e-06,1.23835e-08,526214
0.462081,-0.023942,8.43717,0.158106,0.0354295,-1.48794,-0.00103693,0.000551352,-0.000967437,-6.53156e-06,4.18211e-06,-2.03903e-07,527710
0.739808,-0.323217,9.62708,0.435833,-0.263846,-0.298023,-0.000568311,0.000371131,-0.00237656,-7.79809e-06,4.90995e-06,-2.84232e-06,529288
0.555455,-0.471658,11.4132,0.25148,-0.412286,1.48805,-8.82232e-05,-0.000101147,-0.00154533,-8.25668e-06,5.09853e-06,-5.58176e-06,530685
