arx,ary,arz,acx,acy,acz,vx,vy,vz,sx,sy,sz,t
0.318429,-0.0574608,9.92875,0.00821739,-0.0089878,0.0166397,0,0,0,0,0,0,503580
0.328006,-0.035913,9.93833,0.0177942,0.01256,0.0262165,2.00029e-05,2.74703e-06,3.29564e-05,1.53823e-08,2.11247e-09,2.53435e-08,505118
0.351948,-0.023942,9.93594,0.0417362,0.024531,0.0238228,6.74785e-05,3.23271e-05,7.28628e-05,8.51487e-08,3.00841e-08,1.09734e-07,506713
0.31364,-0.0694318,9.88326,0.003429,-0.0209588,-0.0288496,0.000101623,3.50277e-05,6.90625e-05,2.1299e-07,8.10044e-08,2.1703e-07,508225
0.306458,-0.0574608,9.88087,-0.0037536,-0.0089878,-0.0312443,0.000101364,1.10555e-05,2.09573e-05,3.75481e-07,1.17894e-07,2.89091e-07,509826
0.31364,-0.0670376,9.84256,0.003429,-0.0185646,-0.0695515,0.000101057,-1.49265e-05,-7.40931e-05,5.66364e-07,1.14244e-07,2.38984e-07,511712
0.325611,-0.0670376,9.92636,0.0154,-0.0185646,0.014246,0.000117006,-4.63749e-05,-0.000120937,7.51063e-07,6.23213e-08,7.37934e-08,513406
0.332794,-0.0383072,9.92875,0.0225826,0.0101658,0.0166397,0.000148474,-5.33333e-05,-9.5348e-05,9.71013e-07,-2.0287e-08,-1.05399e-07,515063
0.301669,-0.059855,9.89763,-0.008542,-0.011382,-0.0144844,0.00015911,-5.42546e-05,-9.37154e-05,1.20401e-06,-1.01785e-07,-2.48614e-07,516578
0.323217,-0.0646434,9.90002,0.0130058,-0.0161704,-0.0120907,0.000163074,-7.87211e-05,-0.000117314,1.49011e-06,-2.19867e-07,-4.36008e-07,518354
0.287304,-0.0957681,9.90481,-0.0229072,-0.047295,-0.00730228,0.000155361,-0.000128161,-0.000132421,1.73817e-06,-3.81028e-07,-6.30552e-07,519912
0.292093,-0.0790087,9.88805,-0.0181188,-0.0305356,-0.0240612,0.000123442,-0.000188713,-0.000156822,1.95508e-06,-6.27556e-07,-8.55583e-07,521468
0.301669,-0.0430956,9.97185,-0.008542,0.00537741,0.0597353,0.000102793,-0.000208198,-0.000129192,2.1303e-06,-9.34963e-07,-1.0771e-06,523017
0.301669,-0.0191536,9.92875,-0.008542,0.0293194,0.0166397,9.03136e-05,-0.000182852,-7.34004e-05,2.27136e-06,-1.22063e-06,-1.2251e-06,524478
