arx,ary,arz,acx,acy,acz,vx,vy,vz,sx,sy,sz,t
0.411803,6.89291,7.08205,-0.0103478,-0.00426149,-0.0334144,0,0,0,0,0,0,504674
0.430956,6.88094,7.05571,0.00880581,-0.0162325,-0.0597506,-1.17115e-06,-1.55652e-05,-7.07588e-05,-8.89489e-10,-1.18218e-08,-5.37413e-08,506193
0.423774,6.87854,7.07965,0.00162321,-0.0186267,-0.0358086,7.01563e-06,-4.29296e-05,-0.000145773,3.69843e-09,-5.77402e-08,-2.23718e-07,507763
0.411803,6.91206,7.1036,-0.0103478,0.0148921,-0.0118666,5.07083e-07,-4.57156e-05,-0.000181338,9.31038e-09,-1.2387e-07,-4.67743e-07,509255
0.423774,6.90248,7.13233,0.00162321,0.0053153,0.0168638,-5.90114e-06,-3.08733e-05,-0.000177668,5.34845e-09,-1.80124e-07,-7.31433e-07,510724
0.423774,6.91685,7.16106,0.00162321,0.0196805,0.0455942,-3.28289e-06,-1.07142e-05,-0.000127295,-2.05847e-09,-2.13664e-07,-9.77386e-07,512337
0.414197,6.90967,7.185,-0.00795361,0.0124979,0.0695362,-8.14464e-06,1.39988e-05,-3.88753e-05,-1.08348e-08,-2.11142e-07,-1.10501e-06,513873
0.438139,6.88812,7.17303,0.0159884,-0.00904989,0.0575652,-2.27924e-06,1.65159e-05,5.39088e-05,-1.84443e-08,-1.88866e-07,-1.09403e-06,515333
0.409408,6.88333,7.16824,-0.012742,-0.0138383,0.0527768,8.71388e-07,-5.69711e-06,0.000160996,-1.98106e-08,-1.78367e-07,-8.85466e-07,517274
0.414197,6.91924,7.1012,-0.00795361,0.0220747,-0.0142608,-1.46503e-05,4.80195e-07,0.000189883,-3.01448e-08,-1.82279e-07,-6.22307e-07,518774
0.442927,6.91206,7.11317,0.0207768,0.0148921,-0.00228977,-3.74421e-06,3.19205e-05,0.000175806,-4.57893e-08,-1.54722e-07,-3.11288e-07,520475
0.440533,6.89291,7.13712,0.0183826,-0.00426149,0.0216522,2.6017e-05,3.99997e-05,0.000190522,-2.8862e-08,-1.00063e-07,-3.28788e-08,521995
0.447716,6.89051,7.10599,0.0255652,-0.00665569,-0.00947237,6.0494e-05,3.14352e-05,0.000200077,3.90058e-08,-4.40224e-08,2.73546e-07,523564
0.466869,6.90248,7.07965,0.0447188,0.0053153,-0.0358086,0.000113804,3.04185e-05,0.000165731,1.71211e-07,2.89359e-09,5.51012e-07,525081
0.440533,6.86418,7.07965,0.0183826,-0.0329919,-0.0358086,0.000161604,9.45349e-06,0.000111481,3.79833e-07,3.30966e-08,7.61001e-07,526596
0.414197,6.87854,7.07965,-0.00795361,-0.0186267,-0.0358086,0.000169655,-3.0396e-05,5.61931e-05,6.35565e-07,1.6929e-08,8.90445e-07,528140
0.416591,6.8977,7.16824,-0.00555941,0.000526905,0.0527768,0.000159757,-4.36541e-05,6.86223e-05,8.76859e-07,-3.73128e-08,9.81873e-07,529605
0.407014,6.90488,7.1419,-0.0151362,0.0077095,0.0264406,0.000144949,-3.7761e-05,0.000125302,1.09488e-06,-9.55653e-08,1.12063e-06,531036
0.414197,6.91445,7.11078,-0.00795361,0.0172863,-0.00468397,0.000126154,-1.74144e-05,0.000143012,1.31555e-06,-1.40478e-07,1.33903e-06,532664
0.430956,6.8953,7.12514,0.00880581,-0.00186729,0.00968122,0.000126771,-6.25105e-06,0.00014663,1.49867e-06,-1.57612e-07,1.54874e-06,534112
0.452504,6.91445,7.08684,0.0303536,0.0172863,-0.028626,0.000155905,5.2207e-06,0.000132535,1.70898e-06,-1.58378e-07,1.75643e-06,535600
0.447716,6.89051,7.13712,0.0255652,-0.00665569,0.0216522,0.000196475,1.29332e-05,0.000127476,1.96463e-06,-1.45208e-07,1.94507e-06,537051
0.435745,6.87854,7.06289,0.0135942,-0.0186267,-0.052568,0.000226216,-6.26877e-06,0.000103995,2.28567e-06,-1.40146e-07,2.12088e-06,538570
0.433351,6.88333,7.09163,0.0112,-0.0138383,-0.0238376,0.000246361,-3.26466e-05,4.1916e-05,2.66964e-06,-1.71765e-07,2.23943e-06,540195
0.445322,6.88572,7.05332,0.023171,-0.0114441,-0.0621448,0.000272518,-5.18865e-05,-2.35166e-05,3.0645e-06,-2.36095e-07,2.25343e-06,541717
0.464475,6.86896,7.1012,0.0423246,-0.0282035,-0.0142608,0.000320002,-8.0631e-05,-7.89106e-05,3.49408e-06,-3.3217e-07,2.17917e-06,543167
