t,a,z,v,d
0.0,-0.021,0.001,0.0,0.0
0.000999999996565748,-0.021,0.001,0.0,0.0
0.0020000000004074536,-0.021,0.001,0.0,0.0
0.008999999998195563,0.024,0.024,-0.0,-0.0
0.00999999999476131,0.024,0.024,-0.0,-0.0
0.010999999998603016,0.024,0.024,-0.0,-0.0
0.011999999995168764,0.024,0.024,-0.0,-0.0
0.011999999995168764,0.024,0.024,-0.0,-0.0
0.01299999999901047,0.024,0.024,-0.0,-0.0
0.013999999995576218,0.024,0.024,-0.0,-0.0
0.013999999995576218,0.024,0.024,-0.0,-0.0
0.014999999999417923,0.024,0.024,-0.0,-0.0
0.023999999997613486,-0.007,-0.007,0.0,0.0
0.024999999994179234,-0.007,-0.007,0.0,0.0
0.024999999994179234,-0.007,-0.007,0.0,0.0
0.02599999999802094,-0.007,-0.007,0.0,0.0
0.026999999994586688,-0.007,-0.007,0.0,0.0
0.03299999999580905,0.079,0.079,0.0,0.0
0.033999999999650754,0.079,0.079,0.0,0.0
0.033999999999650754,0.079,0.079,0.0,0.0
0.0349999999962165,0.079,0.079,0.0,0.0
0.03600000000005821,0.079,0.079,0.0,0.0
0.03600000000005821,0.079,0.079,0.0,0.0
0.036999999996623956,0.079,0.079,0.0,0.0
0.03800000000046566,0.079,0.079,0.0,0.0
0.03899999999703141,0.079,0.079,0.0,0.0
0.04799999999522697,0.005,-0.008,0.001,0.0
0.04899999999906868,-0.008,-0.008,0.001,0.0
0.049999999995634425,-0.008,-0.008,0.001,0.0
0.049999999995634425,-0.008,-0.008,0.001,0.0
0.05099999999947613,-0.008,-0.008,0.001,0.0
0.055999999996856786,-0.02,-0.02,0.001,0.0
0.05700000000069849,-0.02,-0.02,0.001,0.0
0.05700000000069849,-0.02,-0.02,0.001,0.0
0.05799999999726424,-0.02,-0.02,0.001,0.0
0.05899999999382999,-0.02,-0.02,0.001,0.0
0.06499999999505235,0.003,0.003,0.001,0.0
0.06499999999505235,0.003,0.003,0.001,0.0
0.06599999999889405,0.003,0.003,0.001,0.0
0.0669999999954598,0.003,0.003,0.001,0.0
0.06799999999930151,0.003,0.003,0.001,0.0
0.06799999999930151,0.003,0.003,0.001,0.0
0.06899999999586726,0.003,0.003,0.001,0.0
0.06999999999970896,0.003,0.003,0.001,0.0
0.06999999999970896,0.003,0.003,0.001,0.0
0.07999999999447027,0.003,0.003,0.001,0.0
0.08099999999831198,-0.001,-0.001,0.001,0.0
0.08199999999487773,-0.001,-0.001,0.001,0.0
0.08199999999487773,-0.001,-0.001,0.001,0.0
0.08299999999871943,-0.001,-0.001,0.001,0.0
0.08799999999610009,-0.051,-0.051,0.001,0.0
0.08899999999994179,-0.051,-0.051,0.001,0.0
0.08899999999994179,-0.051,-0.051,0.001,0.0
0.08999999999650754,-0.051,-0.051,0.001,0.0
0.09100000000034925,-0.051,-0.051,0.001,0.0
0.0959999999977299,0.036,0.038,0.001,0.0
0.09799999999813735,0.004,0.004,0.001,0.0
0.0989999999947031,0.004,0.004,0.001,0.0
0.09999999999854481,0.004,0.004,0.001,0.0
0.09999999999854481,0.004,0.004,0.001,0.0
0.10099999999511056,0.004,0.004,0.001,0.0
0.10199999999895226,0.004,0.004,0.001,0.0
0.10299999999551801,0.004,0.004,0.001,0.0
0.11099999999714782,0.037,0.038,0.001,0.0
0.11099999999714782,0.038,0.038,0.001,0.0
0.11199999999371357,0.038,0.038,0.001,0.0
0.11299999999755528,0.038,0.038,0.001,0.0
0.11299999999755528,0.038,0.038,0.001,0.0
0.11399999999412103,0.038,0.038,0.001,0.0
0.11499999999796273,0.038,0.038,0.001,0.0
0.12199999999575084,0.012,0.012,0.001,0.0
0.12199999999575084,0.012,0.012,0.001,0.0
0.12299999999959255,0.012,0.012,0.001,0.0
0.1239999999961583,0.012,0.012,0.001,0.0
0.125,0.012,0.012,0.001,0.0
0.125,0.012,0.012,0.001,0.0
0.12599999999656575,0.012,0.012,0.001,0.0
0.12700000000040745,0.012,0.012,0.001,0.0
0.1349999999947613,-0.0,-0.0,0.001,0.0
0.14600000000064028,0.033,0.015,0.001,0.0
0.14699999999720603,0.033,0.015,0.001,0.0
0.14799999999377178,0.033,0.015,0.001,0.0
0.14899999999761349,0.033,0.015,0.001,0.0
0.14999999999417923,0.033,0.015,0.001,0.0
0.15899999999965075,-0.007,-0.014,0.002,0.0
0.1599999999962165,-0.014,-0.014,0.002,0.0
0.1610000000000582,-0.014,-0.014,0.002,0.0
0.1610000000000582,-0.014,-0.014,0.002,0.0
0.16199999999662396,-0.014,-0.014,0.002,0.0
0.16300000000046566,-0.014,-0.014,0.002,0.0
0.16899999999441206,0.001,0.001,0.002,0.0
0.16999999999825377,0.001,0.001,0.002,0.0
0.16999999999825377,0.001,0.001,0.002,0.0
0.17099999999481952,0.001,0.001,0.002,0.0
0.17199999999866122,0.001,0.001,0.002,0.0
0.17199999999866122,0.001,0.001,0.002,0.0
0.17299999999522697,0.001,0.001,0.002,0.0
0.17399999999906868,0.001,0.001,0.002,0.0
0.17499999999563443,0.001,0.001,0.002,0.0
0.18399999999383,0.02,0.02,0.002,0.0
0.1849999999976717,0.02,0.02,0.002,0.0
0.18599999999423744,0.02,0.02,0.002,0.0
0.18599999999423744,0.02,0.02,0.002,0.0
0.19099999999889405,0.02,0.02,0.002,0.0
0.1919999999954598,-0.018,-0.018,0.002,0.0
0.1929999999993015,-0.018,-0.018,0.002,0.0
0.1929999999993015,-0.018,-0.018,0.002,0.0
0.19399999999586726,-0.018,-0.018,0.002,0.0
0.19499999999970896,-0.018,-0.018,0.002,0.0
0.20099999999365536,-0.007,-0.007,0.002,0.0
0.20199999999749707,-0.007,-0.007,0.002,0.0
0.20199999999749707,-0.007,-0.007,0.002,0.0
0.20299999999406282,-0.007,-0.007,0.002,0.0
0.20399999999790452,-0.007,-0.007,0.002,0.0
0.20399999999790452,-0.007,-0.007,0.002,0.0
0.20499999999447027,-0.007,-0.007,0.002,0.0
