t,a,z,v,d
0.0,0.013,0.013,0.0,0.0
0.0,0.013,0.013,0.0,0.0
0.000999999996565748,0.013,0.013,0.0,0.0
0.0020000000004074536,0.013,0.013,0.0,0.0
0.006999999997788109,0.006,0.006,0.0,0.0
0.008000000001629815,0.006,0.006,0.0,0.0
0.008000000001629815,0.006,0.006,0.0,0.0
0.008999999998195563,0.006,0.006,0.0,0.0
0.010000000002037268,0.006,0.006,0.0,0.0
0.01599999999598367,0.025,0.025,0.0,0.0
0.016999999999825377,0.025,0.025,0.0,0.0
0.016999999999825377,0.025,0.025,0.0,0.0
0.017999999996391125,0.025,0.025,0.0,0.0
0.023000000001047738,0.031,0.031,0.0,0.0
0.023999999997613486,0.031,0.031,0.0,0.0
0.023999999997613486,0.031,0.031,0.0,0.0
0.027999999998428393,0.0,0.0,0.001,0.0
0.04400000000168802,-0.041,-0.017,0.0,0.0
0.04499999999825377,-0.041,-0.017,0.0,0.0
0.046000000002095476,-0.041,-0.017,0.0,0.0
0.05199999999604188,0.028,0.028,0.0,0.0
0.05199999999604188,0.028,0.028,0.0,0.0
0.052999999999883585,0.028,0.028,0.0,0.0
0.05399999999644933,0.028,0.028,0.0,0.0
0.059000000001105946,0.034,0.034,0.0,0.0
0.059000000001105946,0.034,0.034,0.0,0.0
0.059999999997671694,0.034,0.034,0.0,0.0
0.0610000000015134,0.034,0.034,0.0,0.0
0.0610000000015134,0.034,0.034,0.0,0.0
0.0669999999954598,0.034,0.034,0.0,0.0
0.06899999999586726,0.073,0.065,0.001,0.0
0.06999999999970896,0.073,0.065,0.001,0.0
0.07099999999627471,0.073,0.065,0.001,0.0
0.07200000000011642,0.073,0.065,0.001,0.0
0.07299999999668216,0.073,0.065,0.001,0.0
0.08299999999871943,0.01,0.008,0.002,0.0
0.08399999999528518,0.008,0.008,0.002,0.0
0.08499999999912689,0.008,0.008,0.002,0.0
0.08499999999912689,0.008,0.008,0.002,0.0
0.08599999999569263,0.008,0.008,0.002,0.0
0.09100000000034925,0.039,0.028,0.002,0.0
0.0930000000007567,0.039,0.028,0.002,0.0
0.09399999999732245,0.039,0.028,0.002,0.0
0.09999999999854481,0.01,0.01,0.002,0.0
0.09999999999854481,0.01,0.01,0.002,0.0
0.10099999999511056,0.01,0.01,0.002,0.0
0.10199999999895226,0.01,0.01,0.002,0.0
0.10699999999633292,-0.042,-0.019,0.002,0.0
0.10800000000017462,-0.042,-0.019,0.002,0.0
0.10899999999674037,-0.042,-0.019,0.002,0.0
0.11600000000180444,-0.042,-0.019,0.002,0.0
0.11600000000180444,-0.028,-0.028,0.001,0.0
0.11699999999837019,-0.028,-0.028,0.001,0.0
0.11800000000221189,-0.028,-0.028,0.001,0.0
0.11899999999877764,-0.028,-0.028,0.001,0.0
0.11899999999877764,-0.028,-0.028,0.001,0.0
0.11999999999534339,-0.028,-0.028,0.001,0.0
0.12099999999918509,-0.028,-0.028,0.001,0.0
0.12099999999918509,-0.028,-0.028,0.001,0.0
0.13100000000122236,-0.028,-0.028,0.001,0.0
0.1319999999977881,-0.039,-0.021,0.001,0.0
0.13300000000162981,-0.039,-0.021,0.001,0.0
0.13899999999557622,-0.007,-0.007,0.001,0.0
0.13899999999557622,-0.007,-0.007,0.001,0.0
0.13999999999941792,-0.007,-0.007,0.001,0.0
0.14099999999598367,-0.007,-0.007,0.001,0.0
0.14099999999598367,-0.007,-0.007,0.001,0.0
0.14699999999720603,-0.007,-0.007,0.001,0.0
0.14800000000104774,-0.049,-0.049,0.001,0.0
0.14899999999761349,-0.049,-0.049,0.001,0.0
0.14899999999761349,-0.049,-0.049,0.001,0.0
0.1500000000014552,-0.049,-0.049,0.001,0.0
0.15099999999802094,-0.049,-0.049,0.001,0.0
0.15200000000186265,-0.049,-0.049,0.001,0.0
0.15200000000186265,-0.049,-0.049,0.001,0.0
0.1529999999984284,-0.049,-0.049,0.001,0.0
0.15399999999499414,-0.049,-0.049,0.001,0.0
0.1639999999970314,-0.008,-0.008,0.0,0.0
0.16500000000087311,-0.008,-0.008,0.0,0.0
0.16500000000087311,-0.008,-0.008,0.0,0.0
0.16599999999743886,-0.008,-0.008,0.0,0.0
0.16700000000128057,-0.008,-0.008,0.0,0.0
0.16700000000128057,-0.008,-0.008,0.0,0.0
0.16799999999784632,-0.008,-0.008,0.0,0.0
0.16900000000168802,-0.008,-0.008,0.0,0.0
0.16999999999825377,-0.008,-0.008,0.0,0.0
0.17899999999644933,-0.042,-0.047,-0.0,0.0
0.18000000000029104,-0.047,-0.047,-0.0,0.0
0.18000000000029104,-0.047,-0.047,-0.0,0.0
0.1809999999968568,-0.047,-0.047,-0.0,0.0
0.1820000000006985,-0.047,-0.047,-0.0,0.0
0.18699999999807915,0.046,0.023,-0.0,0.0
0.1889999999984866,0.046,0.023,-0.0,0.0
0.18999999999505235,0.046,0.023,-0.0,0.0
0.19499999999970896,0.036,0.036,-0.0,0.0
0.1959999999962747,0.036,0.036,-0.0,0.0
0.19700000000011642,0.036,0.036,-0.0,0.0
0.19700000000011642,0.036,0.036,-0.0,0.0
0.20300000000133878,0.036,0.036,-0.0,0.0
0.20300000000133878,-0.003,-0.003,0.0,0.0
0.20399999999790452,-0.003,-0.003,0.0,0.0
0.20500000000174623,-0.003,-0.003,0.0,0.0
0.20599999999831198,-0.003,-0.003,0.0,0.0
0.21099999999569263,-0.028,-0.032,0.0,0.0
0.21199999999953434,-0.032,-0.032,0.0,0.0
0.21199999999953434,-0.032,-0.032,0.0,0.0
0.2129999999961001,-0.032,-0.032,0.0,0.0
0.2139999999999418,-0.032,-0.032,0.0,0.0
0.21899999999732245,-0.031,-0.031,-0.0,0.0
0.22000000000116415,-0.031,-0.031,-0.0,0.0
0.22000000000116415,-0.031,-0.031,-0.0,0.0
0.2209999999977299,-0.031,-0.031,-0.0,0.0
0.2220000000015716,-0.031,-0.031,-0.0,0.0
0.227999999995518,-0.005,-0.005,-0.0,0.0
0.227999999995518,-0.005,-0.005,-0.0,0.0
0.22899999999935972,-0.005,-0.005,-0.0,0.0
0.22999999999592546,-0.005,-0.005,-0.0,0.0
0.22999999999592546,-0.005,-0.005,-0.0,0.0
