arx,ary,arz,acx,acy,acz,vx,vy,vz,sx,sy,sz,t
-9.54089,0.0335188,0.76375,0.0360336,0.00866211,-0.011597,0,0,0,0,0,0,503429
-9.55047,0.0430956,0.746991,0.0264568,0.0182389,-0.0283564,4.66491e-05,2.00816e-05,-2.98252e-05,3.48236e-08,1.49909e-08,-2.22645e-08,504922
-9.57202,0.0287304,0.806846,0.00490856,0.00387371,0.0314987,7.32313e-05,3.88221e-05,-2.71621e-05,1.36422e-07,6.49118e-08,-7.05612e-08,506617
-9.57202,-0.0143652,0.778116,0.00490856,-0.0392219,0.00276822,8.10605e-05,1.06319e-05,1.65765e-07,2.5947e-07,1.04351e-07,-9.20908e-08,508212
-9.55765,0.023942,0.696713,0.0192738,-0.000914698,-0.0786346,0.000100588,-2.17785e-05,-6.10964e-05,4.06151e-07,9.53504e-08,-1.41292e-07,509827
-9.54329,0.0335188,0.730232,0.033639,0.00866211,-0.0451158,0.000143817,-1.54488e-05,-0.0001622,6.0583e-07,6.49357e-08,-3.23726e-07,511461
-9.56484,0.0407014,0.792481,0.0120916,0.0158447,0.0171335,0.000179213,3.51945e-06,-0.000183859,8.55855e-07,5.57024e-08,-5.91575e-07,513009
-9.52174,0.00957681,0.78051,0.0551872,-0.0152799,0.00516248,0.000234045,3.97977e-06,-0.000165688,1.19266e-06,6.18143e-08,-8.76456e-07,514639
-9.53611,0.0622492,0.837971,0.040822,0.0373925,0.0626233,0.00030682,2.07411e-05,-0.000114306,1.60264e-06,8.05527e-08,-1.08869e-06,516155
-9.55287,0.0335188,0.785298,0.0240622,0.00866211,0.00995088,0.000356781,5.62032e-05,-5.84238e-05,2.11361e-06,1.398e-07,-1.22169e-06,517695
-9.54329,0.0311246,0.754174,0.033639,0.00626791,-0.0211738,0.000400143,6.74231e-05,-6.68579e-05,2.68244e-06,2.32705e-07,-1.31584e-06,519198
-9.53132,0.0215478,0.732626,0.0456104,-0.0033089,-0.0427216,0.000458233,6.95921e-05,-0.000113693,3.31163e-06,3.33137e-07,-1.44819e-06,520664
-9.57441,0.0311246,0.76375,0.00251484,0.00626791,-0.011597,0.000498009,7.20377e-05,-0.000158587,4.10196e-06,4.50194e-07,-1.67323e-06,522317
-9.5816,0.0335188,0.830788,-0.00466824,0.00866211,0.0554407,0.000496408,8.31382e-05,-0.00012599,4.84131e-06,5.65567e-07,-1.88481e-06,523804
-9.56723,0.0287304,0.775721,0.00969696,0.00387371,0.000374019,0.000499988,9.20637e-05,-8.62496e-05,5.55074e-06,6.90311e-07,-2.03592e-06,525228
-9.53371,0.0454898,0.751779,0.0432158,0.0206331,-0.023568,0.000543429,0.000112184,-0.000105292,6.40739e-06,8.57998e-07,-2.19318e-06,526870
-9.5792,0.023942,0.732626,-0.00227356,-0.000914698,-0.0427216,0.000573768,0.000126795,-0.000154412,7.23523e-06,1.03508e-06,-2.38562e-06,528352
-9.53611,0.0143652,0.782904,0.040822,-0.0104915,0.00755668,0.000604857,0.000117596,-0.000182773,8.18579e-06,1.23218e-06,-2.65756e-06,529965
-9.54329,0.0191536,0.811634,0.033639,-0.0057031,0.0362871,0.000660516,0.000105491,-0.00015,9.13166e-06,1.39894e-06,-2.90631e-06,531460
-9.58638,0.011971,0.792481,-0.00945663,-0.0128857,0.0171335,0.00067829,9.18278e-05,-0.000110736,1.01157e-05,1.54397e-06,-3.09795e-06,532930
