arx,ary,arz,acx,acy,acz,vx,vy,vz,sx,sy,sz,t
-9.54089,0.0335188,0.756568,0.0353851,0.0101992,-0.00161451,0,0,0,0,0,0,502600
-9.58638,-0.00718261,0.775721,-0.0101051,-0.0305022,0.0175391,1.91117e-05,-1.53491e-05,1.2039e-05,1.44484e-08,-1.16039e-08,9.10147e-09,504112
-9.55765,-0.0191536,0.770933,0.0186253,-0.0424732,0.0127507,2.61962e-05,-7.60282e-05,3.72249e-05,5.21219e-08,-8.75842e-08,5.00644e-08,505775
-9.53371,0.0143652,0.768539,0.0425673,-0.00895443,0.0103565,7.13868e-05,-0.000114008,5.42896e-05,1.24187e-07,-2.27926e-07,1.17648e-07,507252
-9.56962,0.0191536,0.773327,0.00665474,-0.00416602,0.0151449,0.000110075,-0.00012432,7.43336e-05,2.66816e-07,-4.15251e-07,2.18746e-07,508824
-9.57681,0.011971,0.756568,-0.000528336,-0.0113486,-0.00161451,0.000114823,-0.000136344,8.48197e-05,4.41113e-07,-6.17266e-07,3.4209e-07,510374
-9.55526,0.0023942,0.806846,0.0210199,-0.0209254,0.0486637,0.000130171,-0.000160517,0.00012006,6.24614e-07,-8.39615e-07,4.95544e-07,511872
-9.58399,0.011971,0.694318,-0.00771046,-0.0113486,-0.0638638,0.00014052,-0.00018561,0.000108242,8.35076e-07,-1.10873e-06,6.73048e-07,513427
-9.56244,-0.00718261,0.742203,0.0138369,-0.0305022,-0.0159797,0.000145114,-0.000216999,4.83589e-05,1.0493e-06,-1.41069e-06,7.90498e-07,514927
-9.54089,0.0143652,0.770933,0.0353851,-0.00895443,0.0127507,0.000180948,-0.000245723,4.60082e-05,1.28668e-06,-1.74755e-06,8.59198e-07,516383
-9.55526,0.0191536,0.742203,0.0210199,-0.00416602,-0.0159797,0.000226693,-0.000256364,4.33895e-05,1.61727e-06,-2.15474e-06,9.31699e-07,518005
-9.55287,-0.00957681,0.761356,0.0234137,-0.0328964,0.00317389,0.000260173,-0.00028429,3.37403e-05,1.98412e-06,-2.56212e-06,9.89816e-07,519512
-9.57202,0.0287304,0.761356,0.00426006,0.00541078,0.00317389,0.000281025,-0.000305001,3.85233e-05,2.39192e-06,-3.00615e-06,1.04427e-06,521019
-9.57681,0.0550666,0.703895,-0.000528336,0.031747,-0.054287,0.000283871,-0.000276668,-4.50385e-07,2.82265e-06,-3.44968e-06,1.0733e-06,522544
-9.58878,0.0191536,0.794875,-0.0124989,-0.00416602,0.0366927,0.000274126,-0.000256037,-1.36109e-05,3.24003e-06,-3.84814e-06,1.06278e-06,524040
-9.56962,0.0167594,0.782904,0.00665474,-0.00656022,0.0247217,0.000269483,-0.000264559,3.51829e-05,3.67193e-06,-4.26175e-06,1.07992e-06,525629
