arx,ary,arz,acx,acy,acz,vx,vy,vz,sx,sy,sz,t
-9.51456,0.0646434,0.790087,0.0604897,0.0401004,0.0145919,0,0,0,0,0,0,506216
-9.57681,0.0335188,0.792481,-0.00175953,0.00897578,0.0169861,4.75714e-05,3.97517e-05,2.55782e-05,3.85328e-08,3.21989e-08,2.07184e-08,507836
-9.5816,0.047884,0.778116,-0.00654793,0.023341,0.00262088,4.12453e-05,6.43609e-05,4.0509e-05,1.06167e-07,1.11481e-07,7.10438e-08,509359
-9.56244,0.023942,0.785298,0.0126057,-0.000601031,0.00980353,4.58673e-05,8.17115e-05,4.99888e-05,1.72634e-07,2.22934e-07,1.40094e-07,510885
-9.55765,0.035913,0.804452,0.0173941,0.01137,0.0289571,6.83371e-05,8.97774e-05,7.90205e-05,2.58173e-07,3.51379e-07,2.36722e-07,512383
-9.5792,0.0502782,0.785298,-0.00415325,0.0257352,0.00980353,7.83737e-05,0.000117903,0.000108401,3.6938e-07,5.08801e-07,3.78787e-07,513899
-9.53132,0.0430956,0.761356,0.0437307,0.0185526,-0.0141385,0.000109956,0.000153245,0.000104942,5.19667e-07,7.25177e-07,5.49035e-07,515495
-9.56484,0.0502782,0.782904,0.0102119,0.0257352,0.00740933,0.000149416,0.000185641,0.000100019,7.09398e-07,9.73072e-07,6.98964e-07,516958
-9.57681,0.0311246,0.797269,-0.00175953,0.00658157,0.0217745,0.000155332,0.000208263,0.000120448,9.22721e-07,1.24881e-06,8.53291e-07,518358
-9.48583,0.0502782,0.739808,0.08922,0.0257352,-0.0356863,0.000226,0.000234375,0.000109207,1.23084e-06,1.60646e-06,1.03885e-06,519974
-9.53611,0.0694318,0.739808,0.0389423,0.0448888,-0.0356863,0.000327185,0.000290133,5.28587e-05,1.66758e-06,2.02056e-06,1.1668e-06,521553
-9.60075,0.00718261,0.806846,-0.0257015,-0.0173604,0.0313513,0.000337704,0.000312004,4.94145e-05,2.19583e-06,2.49895e-06,1.24806e-06,523142
-9.50977,0.0263362,0.888249,0.0652781,0.00179317,0.112754,0.000367921,0.000300118,0.000159439,2.73458e-06,2.96631e-06,1.40752e-06,524669
-9.4954,0.0502782,0.78051,0.0796432,0.0257352,0.00501513,0.000478134,0.000321054,0.000249003,3.378e-06,3.43871e-06,1.71814e-06,526190
