arx,ary,arz,acx,acy,acz,vx,vy,vz,sx,sy,sz,t
-9.57202,0.023942,0.713472,0.00189877,0.0079032,-0.0627496,0,0,0,0,0,0,514191
-9.53611,0.0430956,0.68953,0.0378122,0.0270568,-0.0866916,3.24637e-05,2.85798e-05,-0.000122168,2.65391e-08,2.3364e-08,-9.98725e-08,515826
-9.54568,0.0167594,0.778116,0.0282354,0.0007206,0.00189382,8.408e-05,5.02879e-05,-0.000188438,1.17618e-07,8.49991e-08,-3.42611e-07,517389
-9.57681,0.0191536,0.840365,-0.00288963,0.0031148,0.0641431,0.000103001,5.3151e-05,-0.000139141,2.57274e-07,1.62216e-07,-5.87149e-07,518882
-9.60075,0.023942,0.811634,-0.0268316,0.0079032,0.0354127,7.95506e-05,6.18442e-05,-6.05917e-05,4.01307e-07,2.52947e-07,-7.44738e-07,520460
-9.5792,0.0191536,0.790087,-0.00528336,0.0031148,0.0138649,5.50308e-05,7.02564e-05,-2.29683e-05,5.04059e-07,3.53806e-07,-8.08536e-07,521987
-9.55765,0.035913,0.802058,0.016264,0.0198742,0.0258359,6.44796e-05,9.00385e-05,1.11942e-05,6.06898e-07,4.9174e-07,-8.18668e-07,523708
-9.52413,0.035913,0.723049,0.0497828,0.0198742,-0.0531728,0.000116656,0.00012144,-1.04019e-05,7.49996e-07,6.58808e-07,-8.18042e-07,525288
-9.54329,0.0526724,0.80924,0.0306292,0.0366336,0.0330185,0.000177287,0.000164047,-2.55983e-05,9.71629e-07,8.74065e-07,-8.45186e-07,526796
-9.55287,0.011971,0.802058,0.0210524,-0.0040678,0.0258359,0.000219304,0.000190523,2.22503e-05,1.29406e-06,1.16233e-06,-8.47908e-07,528422
-9.54089,0.0167594,0.837971,0.0330238,0.0007206,0.0617489,0.000260564,0.000187969,8.90774e-05,1.6602e-06,1.45112e-06,-7.62965e-07,529948
-9.54089,0.00718261,0.785298,0.0330238,-0.00885621,0.00907648,0.000309605,0.000181928,0.000141665,2.08355e-06,1.72577e-06,-5.91638e-07,531433
-9.55526,-0.0167594,0.756568,0.0186586,-0.0327982,-0.019654,0.000347178,0.000151645,0.000133975,2.56103e-06,1.96827e-06,-3.91247e-07,532887
-9.55047,0.0191536,0.76375,0.023447,0.0031148,-0.0124714,0.000376883,0.000130704,0.000111311,3.07185e-06,2.16747e-06,-2.18198e-07,534298
-9.54808,-0.0023942,0.823605,0.0258408,-0.018433,0.0473837,0.000414835,0.000118909,0.000138193,3.68148e-06,2.35967e-06,-2.60795e-08,535838
-9.57441,-0.011971,0.785298,-0.000494957,-0.0280098,0.00907648,0.000433629,8.44713e-05,0.000180059,4.31061e-06,2.51048e-06,2.09904e-07,537321
-9.51456,-0.0143652,0.790087,0.0593596,-0.030404,0.0138649,0.000475805,4.26177e-05,0.000196496,4.96222e-06,2.60154e-06,4.79706e-07,538754
-9.53611,0.0454898,0.758962,0.0378122,0.029451,-0.0172598,0.000554855,4.18425e-05,0.000193734,5.80066e-06,2.67025e-06,7.97158e-07,540381
-9.54329,0.0526724,0.68953,0.0306292,0.0366336,-0.0866916,0.000605125,9.03816e-05,0.000117382,6.65267e-06,2.76737e-06,1.02567e-06,541850
-9.55287,0.0383072,0.761356,0.0210524,0.0222684,-0.0148656,0.000645566,0.000136472,3.79136e-05,7.63133e-06,2.94488e-06,1.14719e-06,543415
-9.53371,0.047884,0.818817,0.040206,0.0318452,0.0425953,0.000692612,0.000178032,5.921e-05,8.65906e-06,3.18642e-06,1.22178e-06,544951
-9.59117,0.0287304,0.720655,-0.0172548,0.0126916,-0.055567,0.000710066,0.000211902,4.9345e-05,9.72579e-06,3.48296e-06,1.30434e-06,546472
-9.56244,0.0502782,0.715866,0.0114756,0.0342394,-0.0603554,0.000705301,0.000250597,-4.6233e-05,1.08928e-05,3.86429e-06,1.3069e-06,548121
-9.56244,0.0646434,0.718261,0.0114756,0.0486046,-0.0579612,0.000722285,0.000311901,-0.000133787,1.19492e-05,4.28054e-06,1.17369e-06,549601
-9.56244,0.0215478,0.73502,0.0114756,0.005509,-0.0412018,0.000738844,0.000350944,-0.000205333,1.30034e-05,4.75879e-06,9.29014e-07,551044
-9.5385,0.0383072,0.746991,0.0354176,0.0222684,-0.0292308,0.000774905,0.000372305,-0.000259496,1.41675e-05,5.31496e-06,5.7156e-07,552582
-9.56962,0.0287304,0.732626,0.00429344,0.0126916,-0.043596,0.000811122,0.000404189,-0.000325914,1.56139e-05,6.02313e-06,3.76665e-08,554406
