t,a,z,v,d
0.0,-0.016,-0.016,0.0,0.0
0.000999999996565748,-0.016,-0.016,0.0,0.0
0.0020000000004074536,-0.016,-0.016,0.0,0.0
0.0020000000004074536,-0.016,-0.016,0.0,0.0
0.0029999999969732016,-0.016,-0.016,0.0,0.0
0.004000000000814907,-0.016,-0.016,0.0,0.0
0.004000000000814907,-0.016,-0.016,0.0,0.0
0.004999999997380655,-0.016,-0.016,0.0,0.0
0.006000000001222361,-0.016,-0.016,0.0,0.0
0.01599999999598367,0.003,0.003,-0.0,-0.0
0.016999999999825377,0.003,0.003,-0.0,-0.0
0.016999999999825377,0.003,0.003,-0.0,-0.0
0.017999999996391125,0.003,0.003,-0.0,-0.0
0.023000000001047738,0.021,0.021,-0.0,-0.0
0.023000000001047738,0.021,0.021,-0.0,-0.0
0.023999999997613486,0.021,0.021,-0.0,-0.0
0.02500000000145519,0.021,0.021,-0.0,-0.0
0.02599999999802094,0.021,0.021,-0.0,-0.0
0.0319999999992433,0.021,0.021,-0.0,-0.0
0.0319999999992433,0.005,0.005,0.0,-0.0
0.03299999999580905,0.005,0.005,0.0,-0.0
0.033999999999650754,0.005,0.005,0.0,-0.0
0.03800000000046566,-0.012,-0.012,0.0,-0.0
0.03899999999703141,-0.012,-0.012,0.0,-0.0
0.03899999999703141,-0.012,-0.012,0.0,-0.0
0.040000000000873115,-0.012,-0.012,0.0,-0.0
0.04099999999743886,-0.012,-0.012,0.0,-0.0
0.04099999999743886,-0.012,-0.012,0.0,-0.0
0.04799999999522697,-0.012,-0.012,0.0,-0.0
0.04899999999906868,-0.035,-0.022,-0.0,-0.0
0.05099999999947613,-0.035,-0.022,-0.0,-0.0
0.05199999999604188,-0.035,-0.022,-0.0,-0.0
0.052999999999883585,-0.035,-0.022,-0.0,-0.0
0.05399999999644933,-0.035,-0.022,-0.0,-0.0
0.06300000000192085,-0.02,-0.02,-0.001,-0.0
0.06300000000192085,-0.02,-0.02,-0.001,-0.0
0.0639999999984866,-0.02,-0.02,-0.001,-0.0
0.06499999999505235,-0.02,-0.02,-0.001,-0.0
0.06499999999505235,-0.02,-0.02,-0.001,-0.0
0.07200000000011642,-0.02,-0.02,-0.001,-0.0
0.07299999999668216,-0.03,-0.01,-0.001,-0.0
0.07400000000052387,-0.03,-0.01,-0.001,-0.0
0.07499999999708962,-0.03,-0.01,-0.001,-0.0
0.07600000000093132,-0.03,-0.01,-0.001,-0.0
0.07699999999749707,-0.03,-0.01,-0.001,-0.0
0.08699999999953434,-0.03,-0.01,-0.001,-0.0
0.08799999999610009,-0.008,-0.008,-0.001,-0.0
0.08799999999610009,-0.008,-0.008,-0.001,-0.0
0.08899999999994179,-0.008,-0.008,-0.001,-0.0
0.08999999999650754,-0.008,-0.008,-0.001,-0.0
0.09500000000116415,0.026,0.026,-0.001,-0.0
0.0959999999977299,0.026,0.026,-0.001,-0.0
0.0959999999977299,0.026,0.026,-0.001,-0.0
0.0970000000015716,0.026,0.026,-0.001,-0.0
0.09799999999813735,0.026,0.026,-0.001,-0.0
0.10299999999551801,-0.077,-0.038,-0.001,-0.0
0.10399999999935972,-0.077,-0.038,-0.001,-0.0
0.10599999999976717,-0.077,-0.038,-0.001,-0.0
0.11099999999714782,-0.019,-0.019,-0.002,-0.0
0.11099999999714782,-0.019,-0.019,-0.002,-0.0
0.11200000000098953,-0.019,-0.019,-0.002,-0.0
0.11600000000180444,0.017,0.017,-0.002,-0.0
0.11600000000180444,0.017,0.017,-0.002,-0.0
0.11699999999837019,0.017,0.017,-0.002,-0.0
0.11799999999493593,0.017,0.017,-0.002,-0.0
0.12299999999959255,0.02,0.02,-0.001,-0.0
0.12299999999959255,0.02,0.02,-0.001,-0.0
0.1239999999961583,0.02,0.02,-0.001,-0.0
0.125,0.02,0.02,-0.001,-0.0
0.125,0.02,0.02,-0.001,-0.0
0.12599999999656575,0.02,0.02,-0.001,-0.0
0.1319999999977881,0.009,0.009,-0.001,-0.0
0.13300000000162981,0.009,0.009,-0.001,-0.0
0.13300000000162981,0.009,0.009,-0.001,-0.0
0.13399999999819556,0.009,0.009,-0.001,-0.0
0.13500000000203727,0.009,0.009,-0.001,-0.0
0.13500000000203727,0.009,0.009,-0.001,-0.0
0.13599999999860302,0.009,0.009,-0.001,-0.0
0.13699999999516876,0.009,0.009,-0.001,-0.0
0.13799999999901047,0.009,0.009,-0.001,-0.0
0.14699999999720603,-0.014,-0.018,-0.001,-0.0
0.14800000000104774,-0.018,-0.018,-0.001,-0.0
0.14899999999761349,-0.018,-0.018,-0.001,-0.0
0.1500000000014552,-0.018,-0.018,-0.001,-0.0
0.1500000000014552,-0.018,-0.018,-0.001,-0.0
0.15099999999802094,-0.018,-0.018,-0.001,-0.0
0.15200000000186265,-0.018,-0.018,-0.001,-0.0
0.15200000000186265,-0.018,-0.018,-0.001,-0.0
0.1529999999984284,-0.018,-0.018,-0.001,-0.0
0.15399999999499414,-0.018,-0.018,-0.001,-0.0
0.16300000000046566,0.035,0.035,-0.001,-0.0
0.1639999999970314,0.035,0.035,-0.001,-0.0
0.16500000000087311,0.035,0.035,-0.001,-0.0
0.16500000000087311,0.035,0.035,-0.001,-0.0
0.16999999999825377,0.035,0.035,-0.001,-0.0
0.17099999999481952,0.04,0.04,-0.001,-0.0
0.17199999999866122,0.04,0.04,-0.001,-0.0
0.17199999999866122,0.04,0.04,-0.001,-0.0
0.17299999999522697,0.04,0.04,-0.001,-0.0
0.17399999999906868,0.04,0.04,-0.001,-0.0
0.18000000000029104,0.009,0.009,-0.001,-0.0
0.18000000000029104,0.009,0.009,-0.001,-0.0
0.1809999999968568,0.009,0.009,-0.001,-0.0
0.1820000000006985,0.009,0.009,-0.001,-0.0
0.18699999999807915,0.001,0.001,-0.001,-0.0
0.18699999999807915,0.001,0.001,-0.001,-0.0
0.18800000000192085,0.001,0.001,-0.001,-0.0
0.1889999999984866,0.001,0.001,-0.001,-0.0
0.1889999999984866,0.001,0.001,-0.001,-0.0
0.18999999999505235,0.001,0.001,-0.001,-0.0
0.1959999999962747,0.031,0.031,-0.001,-0.0
0.19700000000011642,0.031,0.031,-0.001,-0.0
0.19700000000011642,0.031,0.031,-0.001,-0.0
0.19799999999668216,0.031,0.031,-0.001,-0.0
0.19900000000052387,0.031,0.031,-0.001,-0.0
0.19900000000052387,0.031,0.031,-0.001,-0.0
0.19999999999708962,0.031,0.031,-0.001,-0.0
0.20100000000093132,0.031,0.031,-0.001,-0.0
0.20100000000093132,0.031,0.031,-0.001,-0.0
0.21099999999569263,0.031,0.031,-0.001,-0.0
0.21199999999953434,0.027,0.027,-0.0,-0.0
0.21499999999650754,-0.008,-0.008,-0.0,-0.0
0.21499999999650754,-0.008,-0.008,-0.0,-0.0
0.21600000000034925,-0.008,-0.008,-0.0,-0.0
0.216999999996915,-0.008,-0.008,-0.0,-0.0
0.216999999996915,-0.008,-0.008,-0.0,-0.0
0.2180000000007567,-0.008,-0.008,-0.0,-0.0
0.22400000000197906,0.027,0.027,-0.0,-0.0
0.2249999999985448,0.027,0.027,-0.0,-0.0
0.2249999999985448,0.027,0.027,-0.0,-0.0
0.22599999999511056,0.027,0.027,-0.0,-0.0
0.23099999999976717,0.001,0.001,0.0,-0.0
0.23099999999976717,0.001,0.001,0.0,-0.0
0.23199999999633292,0.001,0.001,0.0,-0.0
0.23300000000017462,0.001,0.001,0.0,-0.0
0.23300000000017462,0.001,0.001,0.0,-0.0
0.23399999999674037,0.001,0.001,0.0,-0.0
0.23999999999796273,-0.003,-0.003,0.0,-0.0
0.24100000000180444,-0.003,-0.003,0.0,-0.0
0.24199999999837019,-0.003,-0.003,0.0,-0.0
0.24199999999837019,-0.003,-0.003,0.0,-0.0
0.24299999999493593,-0.003,-0.003,0.0,-0.0
0.24399999999877764,-0.003,-0.003,0.0,-0.0
0.2449999999953434,-0.003,-0.003,0.0,-0.0
0.2449999999953434,-0.003,-0.003,0.0,-0.0
0.2459999999991851,-0.003,-0.003,0.0,-0.0
0.25600000000122236,0.057,0.03,0.0,-0.0
0.2569999999977881,0.057,0.03,0.0,-0.0
0.2580000000016298,0.057,0.03,0.0,-0.0
0.26299999999901047,0.004,0.004,0.001,-0.0
0.2639999999955762,0.004,0.004,0.001,-0.0
0.2639999999955762,0.004,0.004,0.001,-0.0
0.2649999999994179,0.004,0.004,0.001,-0.0
0.26599999999598367,0.004,0.004,0.001,-0.0
0.27199999999720603,0.013,0.013,0.001,-0.0
0.27199999999720603,0.013,0.013,0.001,-0.0
0.27300000000104774,0.013,0.013,0.001,-0.0
0.2739999999976135,0.013,0.013,0.001,-0.0
0.2739999999976135,0.013,0.013,0.001,-0.0
0.2750000000014552,0.013,0.013,0.001,-0.0
0.27599999999802094,0.013,0.013,0.001,-0.0
0.27599999999802094,0.013,0.013,0.001,-0.0
0.27700000000186265,0.013,0.013,0.001,-0.0
0.2779999999984284,0.013,0.013,0.001,-0.0
0.28800000000046566,0.002,0.002,0.001,-0.0
0.2889999999970314,0.002,0.002,0.001,-0.0
0.2889999999970314,0.002,0.002,0.001,-0.0
0.2900000000008731,0.002,0.002,0.001,-0.0
0.29099999999743886,0.002,0.002,0.001,-0.0
0.29099999999743886,0.002,0.002,0.001,-0.0
