t,a,z,v,d
0.0,0.05,0.021,0.0,0.0
0.000999999996565748,0.05,0.021,0.0,0.0
0.001999999993131496,0.05,0.021,0.0,0.0
0.0029999999969732016,0.05,0.021,0.0,0.0
0.011999999995168764,0.02,0.015,0.0,0.0
0.011999999995168764,0.015,0.015,0.0,0.0
0.01299999999901047,0.015,0.015,0.0,0.0
0.013999999995576218,0.015,0.015,0.0,0.0
0.014999999999417923,0.015,0.015,0.0,0.0
0.014999999999417923,0.015,0.015,0.0,0.0
0.01599999999598367,0.015,0.015,0.0,0.0
0.02299999999377178,0.025,0.025,0.001,0.0
0.023999999997613486,0.025,0.025,0.001,0.0
0.023999999997613486,0.025,0.025,0.001,0.0
0.024999999994179234,0.025,0.025,0.001,0.0
0.02599999999802094,0.025,0.025,0.001,0.0
0.02599999999802094,0.025,0.025,0.001,0.0
0.026999999994586688,0.025,0.025,0.001,0.0
0.027999999998428393,0.025,0.025,0.001,0.0
0.03600000000005821,0.027,0.027,0.001,0.0
0.036999999996623956,0.027,0.027,0.001,0.0
0.037999999993189704,0.027,0.027,0.001,0.0
0.037999999993189704,0.027,0.027,0.001,0.0
0.03899999999703141,0.027,0.027,0.001,0.0
0.03999999999359716,0.027,0.027,0.001,0.0
0.04599999999481952,-0.01,-0.01,0.001,0.0
0.046999999998661224,-0.01,-0.01,0.001,0.0
0.046999999998661224,-0.01,-0.01,0.001,0.0
0.04799999999522697,-0.01,-0.01,0.001,0.0
0.04899999999906868,-0.01,-0.01,0.001,0.0
0.04899999999906868,-0.01,-0.01,0.001,0.0
0.049999999995634425,-0.01,-0.01,0.001,0.0
0.05099999999947613,-0.01,-0.01,0.001,0.0
0.05199999999604188,-0.01,-0.01,0.001,0.0
0.06099999999423744,-0.016,-0.016,0.001,0.0
0.06099999999423744,-0.016,-0.016,0.001,0.0
0.06199999999807915,-0.016,-0.016,0.001,0.0
0.0629999999946449,-0.016,-0.016,0.001,0.0
0.0639999999984866,-0.016,-0.016,0.001,0.0
0.06899999999586726,-0.022,-0.023,0.001,0.0
0.06999999999970896,-0.023,-0.023,0.001,0.0
0.07099999999627471,-0.023,-0.023,0.001,0.0
0.07099999999627471,-0.023,-0.023,0.001,0.0
0.07200000000011642,-0.023,-0.023,0.001,0.0
0.07699999999749707,-0.065,-0.065,0.0,0.0
0.07799999999406282,-0.065,-0.065,0.0,0.0
0.07799999999406282,-0.065,-0.065,0.0,0.0
0.07899999999790452,-0.065,-0.065,0.0,0.0
0.07999999999447027,-0.065,-0.065,0.0,0.0
0.08499999999912689,0.006,0.007,0.0,0.0
