arx,ary,arz,acx,acy,acz,vx,vy,vz,sx,sy,sz,t
10.1059,0.332794,-0.0047884,0.00927734,0.0127562,0.058433,0,0,0,0,0,0,504055
10.0844,0.311246,-0.0550666,-0.0122709,-0.00879166,0.0081548,-2.44426e-06,3.23703e-06,5.4369e-05,-1.99574e-09,2.64303e-09,4.43923e-08,505688
10.0892,0.351948,-0.0933739,-0.00748253,0.0319098,-0.0301524,-1.85236e-05,2.20552e-05,3.64629e-05,-1.90636e-08,2.32309e-08,1.18329e-07,507316
10.07,0.347159,-0.0814029,-0.0266361,0.0271214,-0.0181814,-4.32255e-05,6.47937e-05,1.4692e-06,-6.37699e-08,8.61095e-08,1.45792e-07,508764
10.0556,0.289698,0.011971,-0.0410013,-0.0303395,0.0751925,-9.89926e-05,6.21404e-05,4.84748e-05,-1.81029e-07,1.90767e-07,1.86971e-07,510413
10.0413,0.287304,0.0215478,-0.0553665,-0.0327337,0.0847693,-0.0001744,1.27856e-05,0.000173645,-3.94959e-07,2.49396e-07,3.6078e-07,511978
10.0892,0.318429,-0.110133,-0.00748253,-0.00160906,-0.0469118,-0.000225811,-1.53067e-05,0.000204612,-7.22331e-07,2.47334e-07,6.70194e-07,513614
10.082,0.332794,-0.107739,-0.0146646,0.0127562,-0.0445176,-0.000243019,-6.64543e-06,0.000133572,-1.08661e-06,2.30277e-07,9.32963e-07,515168
10.0724,0.287304,-0.107739,-0.0242414,-0.0327337,-0.0445176,-0.000272004,-2.15287e-05,6.72402e-05,-1.4703e-06,2.09287e-07,1.08257e-06,516658
10.0844,0.323217,-0.035913,-0.0122709,0.00317934,0.0273084,-0.000302237,-4.59997e-05,5.2991e-05,-1.94578e-06,1.53374e-07,1.18212e-06,518314
10.0916,0.320823,-0.0526724,-0.00508785,0.000785142,0.010549,-0.000314804,-4.31294e-05,8.03998e-05,-2.39251e-06,8.88445e-08,1.27869e-06,519762
10.0748,0.31364,-0.100556,-0.0218477,-0.00639746,-0.037335,-0.000336151,-4.75771e-05,5.91718e-05,-2.9084e-06,1.69596e-08,1.3893e-06,521347
10.0772,0.289698,-0.0837971,-0.019453,-0.0303395,-0.0205756,-0.000367622,-7.55707e-05,1.50439e-05,-3.44467e-06,-7.68791e-08,1.44586e-06,522871
10.058,0.356736,-0.0885855,-0.0386066,0.0366982,-0.025364,-0.00040928,-7.10083e-05,-1.79178e-05,-4.0021e-06,-1.8205e-07,1.44379e-06,524306
10.0724,0.373495,-0.0837971,-0.0242414,0.0534576,-0.0205756,-0.000459181,5.75332e-07,-5.43938e-05,-4.69166e-06,-2.37973e-07,1.38638e-06,525894
10.0796,0.320823,-0.0287304,-0.0170593,0.000785142,0.034491,-0.000490322,4.14744e-05,-4.39016e-05,-5.40758e-06,-2.06268e-07,1.31226e-06,527402
10.0868,0.351948,-0.0311246,-0.00987625,0.0319098,0.0320968,-0.000510551,6.60282e-05,6.10583e-06,-6.15924e-06,-1.25533e-07,1.28388e-06,528904
10.0963,0.296881,-0.0837971,-0.000299454,-0.0231569,-0.0205756,-0.000518442,7.28161e-05,1.50405e-05,-6.95722e-06,-1.78597e-08,1.30028e-06,530455
10.0509,0.31364,-0.102951,-0.0457897,-0.00639746,-0.0397292,-0.00055211,5.12267e-05,-2.90122e-05,-7.73926e-06,7.27536e-08,1.29007e-06,531916
10.0652,0.316035,-0.0023942,-0.0314245,-0.00400326,0.0608272,-0.00060975,4.34626e-05,-1.32625e-05,-8.60659e-06,1.43439e-07,1.25851e-06,533409
10.0676,0.347159,-0.0526724,-0.0290298,0.0271214,0.010549,-0.000653943,6.03619e-05,3.89135e-05,-9.53035e-06,2.19335e-07,1.27727e-06,534871
10.0556,0.306458,-0.0622492,-0.0410013,-0.0135801,0.000972196,-0.00070524,7.02809e-05,4.73528e-05,-1.05259e-05,3.15031e-07,1.34046e-06,536336
10.0652,0.299275,-0.0790087,-0.0314245,-0.0207627,-0.0157872,-0.000769011,4.00422e-05,3.43082e-05,-1.1824e-05,4.1217e-07,1.41236e-06,538097
10.0987,0.299275,-0.0574608,0.00209427,-0.0207627,0.0057606,-0.00079161,8.0469e-06,2.65827e-05,-1.30265e-05,4.49223e-07,1.45927e-06,539638
10.1083,0.292093,-0.071826,0.0116711,-0.0279453,-0.00860461,-0.000780832,-3.00914e-05,2.43558e-05,-1.42577e-05,4.31962e-07,1.49916e-06,541204
10.1011,0.328006,-0.0790087,0.00448895,0.00796777,-0.0157872,-0.000768672,-4.51245e-05,6.00096e-06,-1.54237e-05,3.75362e-07,1.522e-06,542709
10.1011,0.3304,-0.0814029,0.00448895,0.010362,-0.0181814,-0.000761534,-3.05523e-05,-2.10041e-05,-1.66402e-05,3.15199e-07,1.51008e-06,544299
10.1011,0.342371,-0.124498,0.00448895,0.022333,-0.061277,-0.000754136,-3.61172e-06,-8.64779e-05,-1.78891e-05,2.87048e-07,1.42151e-06,545947
