arx,ary,arz,acx,acy,acz,vx,vy,vz,sx,sy,sz,t
10.0413,0.272939,-0.0167594,-0.0590553,-0.0456021,0.0430766,0,0,0,0,0,0,507067
10.0485,0.28491,-0.023942,-0.0518723,-0.0336311,0.035894,-8.66344e-05,-6.18812e-05,6.1676e-05,-6.76615e-08,-4.83292e-08,4.81689e-08,508629
10.0556,0.354342,-0.0047884,-0.0446901,0.0358007,0.0550476,-0.000163933,-6.01445e-05,0.000134475,-2.6824e-07,-1.46011e-07,2.05188e-07,510230
10.0533,0.344765,-0.035913,-0.0470839,0.0262239,0.0239229,-0.000237627,-1.03387e-05,0.000197888,-5.90693e-07,-2.02609e-07,4.72075e-07,511836
10.0963,0.318429,-0.0335188,-0.00398827,-0.000112325,0.0263171,-0.000275548,9.04912e-06,0.000235191,-9.71726e-07,-2.03566e-07,7.93636e-07,513321
10.0987,0.351948,-0.0622492,-0.00159454,0.0334065,-0.00241328,-0.000279866,3.48022e-05,0.000253681,-1.40134e-06,-1.69647e-07,1.17178e-06,514868
10.0724,0.347159,-0.100556,-0.0279303,0.0286181,-0.0407205,-0.000301966,8.12276e-05,0.000221395,-1.83684e-06,-8.27991e-08,1.52737e-06,516365
10.0987,0.308852,-0.035913,-0.00159454,-0.00968912,0.0239229,-0.000323799,9.52255e-05,0.000208973,-2.29959e-06,4.7688e-08,1.84563e-06,517844
10.1299,0.347159,-0.0430956,0.0295305,0.0286181,0.0167403,-0.00030092,0.000110728,0.000242277,-2.81124e-06,2.16364e-07,2.2152e-06,519482
10.0628,0.318429,-0.0670376,-0.0375071,-0.000112325,-0.00720168,-0.000306942,0.00013225,0.000249478,-3.27017e-06,3.99813e-07,2.58648e-06,520992
10.1011,0.318429,-0.047884,0.000800133,-0.000112325,0.0119519,-0.000335225,0.000132077,0.000253138,-3.76496e-06,6.03477e-07,2.97375e-06,522533
10.1083,0.275333,-0.0694318,0.00798225,-0.0432079,-0.00959588,-0.000328063,9.67495e-05,0.00025506,-4.30587e-06,7.90085e-07,3.38818e-06,524164
10.1011,0.294487,-0.0981623,0.000800133,-0.0240543,-0.0383263,-0.000321511,4.65718e-05,0.00021931,-4.79046e-06,8.97003e-07,3.74206e-06,525656
10.1658,0.316035,-0.0742203,0.065443,-0.00250652,-0.0143843,-0.000264376,2.3663e-05,0.000173847,-5.29578e-06,9.57581e-07,4.08116e-06,527381
10.1131,0.332794,-0.0837971,0.0127707,0.0142529,-0.0239611,-0.000206889,3.22966e-05,0.000145663,-5.64216e-06,9.98711e-07,4.316e-06,528851
10.094,0.325611,-0.107739,-0.00638294,0.00707027,-0.0479031,-0.00020215,4.81184e-05,9.23398e-05,-5.94567e-06,1.05838e-06,4.4926e-06,530335
10.082,0.349553,-0.0550666,-0.0183535,0.0310123,0.00476933,-0.000221197,7.7442e-05,5.91268e-05,-6.27165e-06,1.15506e-06,4.60923e-06,531875
10.0556,0.339977,-0.0407014,-0.0446901,0.0214355,0.0191345,-0.000266903,0.000115467,7.64571e-05,-6.62552e-06,1.29492e-06,4.70752e-06,533325
10.0844,0.316035,-0.035913,-0.0159597,-0.00250652,0.0239229,-0.000312997,0.000129853,0.000109181,-7.06625e-06,1.48136e-06,4.84861e-06,534845
10.0772,0.325611,-0.047884,-0.0231419,0.00707027,0.0119519,-0.000340446,0.000133056,0.000134365,-7.52496e-06,1.66592e-06,5.01958e-06,536249
10.0604,0.323217,-0.0407014,-0.0399017,0.00467607,0.0191345,-0.000386657,0.000141667,0.000157151,-8.05793e-06,1.8673e-06,5.23326e-06,537715
10.0892,0.294487,-0.0430956,-0.0111713,-0.0240543,0.0167403,-0.00042749,0.000126174,0.000185833,-8.70884e-06,2.08143e-06,5.50748e-06,539314
10.0916,0.318429,-0.0622492,-0.00877666,-0.000112325,-0.00241328,-0.000443469,0.000106816,0.000197309,-9.40648e-06,2.26806e-06,5.81437e-06,540916
10.1083,0.325611,-0.0263362,0.00798225,0.00707027,0.0334997,-0.000444072,0.000112104,0.000220935,-1.0081e-05,2.43444e-06,6.13224e-06,542436
10.0963,0.275333,-0.0837971,-0.00398827,-0.0432079,-0.0239611,-0.000440136,7.64904e-05,0.000230335,-1.09524e-05,2.6203e-06,6.57697e-06,544407
10.0724,0.294487,-0.102951,-0.0279303,-0.0240543,-0.0431147,-0.000464059,2.60774e-05,0.000180062,-1.16301e-05,2.69717e-06,6.88456e-06,545906
10.0868,0.325611,-0.0670376,-0.0135651,0.00707027,-0.00720168,-0.000500326,1.12333e-05,0.000136086,-1.2473e-05,2.72978e-06,7.16087e-06,547654
10.1035,0.275333,-0.0550666,0.00319386,-0.0432079,0.00476933,-0.000508058,-1.57074e-05,0.000134272,-1.32247e-05,2.72645e-06,7.36242e-06,549145
10.0987,0.280122,-0.0957681,-0.00159454,-0.0384195,-0.0359321,-0.000506847,-7.74994e-05,0.000110682,-1.3993e-05,2.65589e-06,7.54785e-06,550659
10.07,0.318429,-0.0981623,-0.0303249,-0.000112325,-0.0383263,-0.000530244,-0.000105743,5.62506e-05,-1.47532e-05,2.52157e-06,7.67022e-06,552125
10.0293,0.292093,-0.0694318,-0.0710258,-0.0264485,-0.00959588,-0.0006057,-0.000125518,2.05725e-05,-1.55989e-05,2.3494e-06,7.72741e-06,553614
10.0772,0.308852,0.0023942,-0.0231419,-0.00968912,0.0622302,-0.000678821,-0.000153579,6.14431e-05,-1.65963e-05,2.13268e-06,7.7911e-06,555167
10.0748,0.31364,-0.0167594,-0.0255365,-0.00490072,0.0430766,-0.00071421,-0.000164186,0.000138001,-1.76091e-05,1.90167e-06,7.93609e-06,556621
10.0604,0.306458,-0.0646434,-0.0399017,-0.0120833,-0.00480748,-0.000761031,-0.000176338,0.000165383,-1.86646e-05,1.65802e-06,8.15316e-06,558052
10.0509,0.294487,-0.0335188,-0.0494785,-0.0240543,0.0263171,-0.000834904,-0.000206205,0.00018316,-1.99836e-05,1.34185e-06,8.44123e-06,559705
10.0796,0.328006,-0.0646434,-0.0207481,0.0094645,-0.00480748,-0.000888768,-0.000217396,0.000199658,-2.13057e-05,1.01695e-06,8.73486e-06,561239
10.0676,0.306458,-0.035913,-0.0327187,-0.0120833,0.0239229,-0.000930499,-0.00021944,0.000214578,-2.27256e-05,6.75997e-07,9.05817e-06,562800
10.0533,0.320823,-0.0622492,-0.0470839,0.00228187,-0.00241328,-0.000991029,-0.000226874,0.000230893,-2.41831e-05,3.37468e-07,9.39606e-06,564317
10.0413,0.332794,-0.0646434,-0.0590553,0.0142529,-0.00480748,-0.00106904,-0.000214721,0.000225586,-2.56973e-05,1.28955e-08,9.73157e-06,565787
10.0963,0.3304,-0.035913,-0.00398827,0.0118587,0.0239229,-0.00112427,-0.000191847,0.000242331,-2.76186e-05,-3.43258e-07,1.01415e-05,567539
10.0509,0.318429,-0.0622492,-0.0494785,-0.000112325,-0.00241328,-0.00116341,-0.000183249,0.000258076,-2.92932e-05,-6.17829e-07,1.05078e-05,569003
10.0413,0.304064,-0.0861913,-0.0590553,-0.0144775,-0.0263553,-0.00124209,-0.000193827,0.000237219,-3.10372e-05,-8.91209e-07,1.08669e-05,570453
10.0413,0.339977,-0.0694318,-0.0590553,0.0214355,-0.00959588,-0.00133457,-0.000188379,0.000209069,-3.30547e-05,-1.19048e-06,1.12163e-05,572019
10.0126,0.318429,-0.059855,-0.0877857,-0.000112325,-1.90735e-05,-0.00144346,-0.000172567,0.000201939,-3.51146e-05,-1.45812e-06,1.15211e-05,573502
10.0485,0.306458,-0.0383072,-0.0518723,-0.0120833,0.0215287,-0.00155309,-0.000182141,0.000218825,-3.74669e-05,-1.73656e-06,1.18514e-05,575072
10.0437,0.296881,-0.0670376,-0.0566607,-0.0216601,-0.00720168,-0.00163715,-0.000208275,0.000229921,-3.99377e-05,-2.03894e-06,1.21989e-05,576621
10.0987,0.3304,-0.0287304,-0.00159454,0.0118587,0.0311055,-0.00168125,-0.000215695,0.000248016,-4.24497e-05,-2.35989e-06,1.25607e-05,578135
10.0676,0.31364,-0.0766145,-0.0327187,-0.00490072,-0.0167785,-0.00171051,-0.00020976,0.000260237,-4.53429e-05,-2.7228e-06,1.29942e-05,579841
10.07,0.280122,-0.0311246,-0.0303249,-0.0384195,0.0287113,-0.00175818,-0.00024251,0.000269258,-4.79652e-05,-3.06471e-06,1.33945e-05,581353
