arx,ary,arz,acx,acy,acz,vx,vy,vz,sx,sy,sz,t
10.0556,0.304064,-0.0646434,-0.0432615,-0.0120693,-0.00598779,0,0,0,0,0,0,502976
10.0724,0.344765,-0.0694318,-0.0265017,0.0286321,-0.0107762,-5.36828e-05,1.27451e-05,-1.28999e-05,-4.13089e-08,9.80736e-09,-9.92646e-09,504515
10.0676,0.301669,0.00718261,-0.0312901,-0.0144635,0.0658383,-0.000102372,2.46822e-05,3.34899e-05,-1.72785e-07,4.13399e-08,7.42065e-09,506200
10.0724,0.344765,-0.0909797,-0.0265017,0.0286321,-0.032324,-0.000146872,3.55921e-05,5.92959e-05,-3.64703e-07,8.77511e-08,7.88657e-08,507740
10.082,0.275333,-0.0837971,-0.0169249,-0.0407997,-0.0251414,-0.000181135,2.59918e-05,1.39557e-05,-6.23501e-07,1.36341e-07,1.36661e-07,509318
10.0604,0.296881,-0.0885855,-0.0384731,-0.0192519,-0.0299298,-0.000224706,-2.12387e-05,-2.93578e-05,-9.42695e-07,1.40079e-07,1.24547e-07,510891
10.0748,0.311246,-0.0023942,-0.0241079,-0.00488669,0.0562615,-0.000272956,-3.98496e-05,-9.05612e-06,-1.32639e-06,9.298e-08,9.49303e-08,512433
10.0772,0.347159,-0.0622492,-0.0217133,0.0310263,-0.00359359,-0.000310529,-1.84151e-05,3.41315e-05,-1.80485e-06,4.5203e-08,1.15492e-07,514073
10.1347,0.339977,0.0047884,0.0357475,0.0238437,0.0634441,-0.000299983,2.28198e-05,7.91092e-05,-2.26365e-06,4.85132e-08,2.00592e-07,515576
10.1131,0.296881,0,0.0141993,-0.0192519,0.0586557,-0.000253807,2.7065e-05,0.00019199,-2.77563e-06,9.46316e-08,4.51224e-07,517425
10.0892,0.316035,-0.00718261,-0.00974274,-9.82881e-05,0.0514731,-0.000250199,1.1401e-05,0.00028114,-3.18362e-06,1.2577e-07,8.34223e-07,519044
10.0604,0.335188,-0.0814029,-0.0384731,0.0190553,-0.0227472,-0.000286819,2.57989e-05,0.000302957,-3.59149e-06,1.54023e-07,1.27784e-06,520563
10.0628,0.323217,-0.071826,-0.0360785,0.00708431,-0.0131704,-0.00034605,4.65668e-05,0.00027442,-4.0943e-06,2.11518e-07,1.73657e-06,522152
10.058,0.3304,-0.0837971,-0.0408669,0.0142669,-0.0251414,-0.000404067,6.26657e-05,0.000245533,-4.65989e-06,2.93879e-07,2.12862e-06,523660
10.1107,0.351948,0.0047884,0.0118055,0.0358147,0.0634441,-0.000425398,9.94256e-05,0.000273647,-5.26872e-06,4.12854e-07,2.50969e-06,525128
10.0987,0.318429,-0.0167594,-0.000165939,0.00229591,0.0418962,-0.000416633,0.000128123,0.000352969,-5.90277e-06,5.84198e-07,2.98154e-06,526634
10.058,0.304064,-0.131681,-0.0408669,-0.0120693,-0.0730254,-0.000452373,0.00011961,0.000325855,-6.65967e-06,7.99974e-07,3.57279e-06,528376
10.0724,0.328006,-0.0574608,-0.0265017,0.0118727,0.00119482,-0.000510074,0.000119442,0.000264332,-7.48401e-06,1.00472e-06,4.07829e-06,530089
10.0533,0.328006,-0.035913,-0.0456553,0.0118727,0.0227426,-0.000566248,0.000137928,0.000282968,-8.32192e-06,1.20508e-06,4.50436e-06,531646
10.0796,0.296881,-0.0837971,-0.0193195,-0.0192519,-0.0251414,-0.000615109,0.000132379,0.000281164,-9.21031e-06,1.40835e-06,4.92859e-06,533150
10.0748,0.294487,-0.0885855,-0.0241079,-0.0216461,-0.0299298,-0.000647832,0.000101562,0.000239667,-1.01619e-05,1.58463e-06,5.32103e-06,534657
10.0628,0.3304,-0.0957681,-0.0360785,0.0142669,-0.0371124,-0.000694386,9.58543e-05,0.00018781,-1.12001e-05,1.73733e-06,5.65169e-06,536204
10.0892,0.311246,-0.0526724,-0.00974274,-0.00488669,0.00598322,-0.000732876,0.000103734,0.000161662,-1.2399e-05,1.90498e-06,5.94524e-06,537884
10.1035,0.311246,-0.0837971,0.00462246,-0.00488669,-0.0251414,-0.000736714,9.64086e-05,0.000147303,-1.35005e-05,2.05499e-06,6.17681e-06,539383
10.0868,0.311246,-0.0885855,-0.0121365,-0.00488669,-0.0299298,-0.000742484,8.89026e-05,0.000105008,-1.46365e-05,2.19731e-06,6.37059e-06,540919
10.0772,0.28491,-0.0646434,-0.0217133,-0.0312229,-0.00598779,-0.000767753,6.19468e-05,7.81956e-05,-1.57639e-05,2.30992e-06,6.50735e-06,542412
10.0868,0.301669,-0.0861913,-0.0121365,-0.0144635,-0.0275356,-0.000793005,2.78647e-05,5.31871e-05,-1.69282e-05,2.37692e-06,6.60536e-06,543904
10.0916,0.292093,-0.0311246,-0.00734806,-0.0240403,0.027531,-0.000808271,-2.30299e-06,5.31836e-05,-1.81828e-05,2.39695e-06,6.6887e-06,545471
10.0461,0.320823,-0.047884,-0.0528383,0.00469011,0.0107716,-0.000854133,-1.70478e-05,8.23702e-05,-1.94496e-05,2.3822e-06,6.79199e-06,546995
10.0772,0.282516,-0.0694318,-0.0217133,-0.0336171,-0.0107762,-0.000910233,-3.88154e-05,8.23668e-05,-2.07773e-05,2.34016e-06,6.91596e-06,548500
10.1035,0.287304,-0.105345,0.00462246,-0.0288287,-0.0466892,-0.000923906,-8.87721e-05,3.63944e-05,-2.22446e-05,2.23809e-06,7.01097e-06,550100
10.1035,0.268151,-0.114922,0.00462246,-0.0479823,-0.056266,-0.000916847,-0.000147417,-4.22119e-05,-2.365e-05,2.05776e-06,7.00652e-06,551627
10.0724,0.304064,-0.0407014,-0.0265017,-0.0120693,0.0179542,-0.000934023,-0.000194558,-7.22867e-05,-2.51029e-05,1.78931e-06,6.91664e-06,553197
10.0676,0.306458,-0.0454898,-0.0312901,-0.00967509,0.0131658,-0.000977569,-0.000210942,-4.88377e-05,-2.65433e-05,1.48377e-06,6.82538e-06,554704
10.0796,0.31364,-0.0861913,-0.0193195,-0.00249249,-0.0275356,-0.00101272,-0.000219393,-5.88175e-05,-2.79256e-05,1.1849e-06,6.75061e-06,556093
10.082,0.304064,-0.059855,-0.0169249,-0.0120693,-0.00119938,-0.00104443,-0.000232134,-8.39606e-05,-2.97256e-05,7.89815e-07,6.62568e-06,557843
10.082,0.292093,-0.107739,-0.0169249,-0.0240403,-0.0490834,-0.00106909,-0.00025844,-0.000120592,-3.12653e-05,4.32432e-07,6.47666e-06,559300
10.0796,0.282516,-0.0957681,-0.0193195,-0.0336171,-0.0371124,-0.00109365,-0.000297503,-0.000178989,-3.27305e-05,5.57809e-08,6.2737e-06,560655
10.0892,0.287304,-0.100556,-0.00974274,-0.0288287,-0.0419008,-0.00111655,-0.00034671,-0.000241252,-3.44722e-05,-4.51859e-07,5.94255e-06,562231
10.0748,0.296881,-0.117316,-0.0241079,-0.0192519,-0.0586602,-0.00114295,-0.000384213,-0.000319689,-3.62346e-05,-1.02198e-06,5.50501e-06,563791
10.0772,0.287304,-0.0790087,-0.0217133,-0.0288287,-0.020353,-0.00117949,-0.000422557,-0.000382702,-3.80867e-05,-1.66538e-06,4.94486e-06,565386
10.0796,0.292093,-0.0814029,-0.0193195,-0.0240403,-0.0227472,-0.00121125,-0.000463478,-0.000416062,-3.99372e-05,-2.35117e-06,4.32661e-06,566934
10.1035,0.3304,-0.0694318,0.00462246,0.0142669,-0.0107762,-0.00122232,-0.000470837,-0.000441305,-4.17696e-05,-3.05471e-06,3.68101e-06,568440
10.1011,0.337582,-0.0885855,0.00222874,0.0214495,-0.0299298,-0.0012169,-0.000442586,-0.000473503,-4.36991e-05,-3.77723e-06,2.9574e-06,570022
10.0868,0.316035,-0.0574608,-0.0121365,-9.82881e-05,0.00119482,-0.00122436,-0.000426508,-0.000495141,-4.55373e-05,-4.43165e-06,2.22801e-06,571528
10.0844,0.320823,-0.0263362,-0.0145311,0.00469011,0.0323194,-0.00124549,-0.000422869,-0.000468581,-4.74947e-05,-5.10479e-06,1.46426e-06,573113
10.094,0.301669,-0.047884,-0.00495434,-0.0144635,0.0107716,-0.00125949,-0.000429886,-0.000437641,-4.92933e-05,-5.71706e-06,8.13595e-07,574549
10.0676,0.308852,-0.0790087,-0.0312901,-0.00728089,-0.020353,-0.00128574,-0.00044564,-0.000444583,-5.11373e-05,-6.35138e-06,1.74423e-07,575998
10.0676,0.304064,-0.0454898,-0.0312901,-0.0120693,0.0131658,-0.00133747,-0.000461633,-0.000450523,-5.33054e-05,-7.10124e-06,-5.65382e-07,577651
10.0652,0.28491,-0.0933739,-0.0336847,-0.0312229,-0.0347182,-0.00138792,-0.000495249,-0.000467259,-5.54216e-05,-7.84426e-06,-1.27804e-06,579204
10.07,0.299275,-0.0909797,-0.0288963,-0.0168577,-0.032324,-0.00143492,-0.000531358,-0.000517608,-5.75416e-05,-8.61524e-06,-2.01768e-06,580706
10.0533,0.287304,-0.0311246,-0.0456553,-0.0288287,0.027531,-0.00149519,-0.000568295,-0.000521483,-5.99106e-05,-9.50431e-06,-2.85778e-06,582323
10.0628,0.299275,-0.0191536,-0.0360785,-0.0168577,0.039502,-0.00155633,-0.000602469,-0.000471342,-6.21931e-05,-1.038e-05,-3.60041e-06,583819
10.094,0.308852,-0.0502782,-0.00495434,-0.00728089,0.00837742,-0.00158889,-0.000621623,-0.00043335,-6.46889e-05,-1.13514e-05,-4.31829e-06,585406
10.07,0.289698,-0.0550666,-0.0288963,-0.0264345,0.00358902,-0.00161479,-0.000647415,-0.000424195,-6.71397e-05,-1.23222e-05,-4.97431e-06,586936
10.0796,0.320823,-0.0430956,-0.0193195,0.00469011,0.01556,-0.00164993,-0.000663267,-0.000410236,-6.95196e-05,-1.32777e-05,-5.58261e-06,588394
10.082,0.344765,-0.122104,-0.0169249,0.0286321,-0.0634486,-0.0016804,-0.000635259,-0.000450486,-7.23188e-05,-1.43691e-05,-6.30604e-06,590075
10.0676,0.344765,-0.0933739,-0.0312901,0.0286321,-0.0347182,-0.00171755,-0.000591137,-0.000526124,-7.49369e-05,-1.5314e-05,-7.05852e-06,591616
10.0676,0.335188,-0.0670376,-0.0312901,0.0190553,-0.00838199,-0.00177884,-0.000544427,-0.00056834,-7.83616e-05,-1.64263e-05,-8.13055e-06,593575
10.0628,0.287304,-0.0167594,-0.0360785,-0.0288287,0.0418962,-0.00183708,-0.000552876,-0.000539367,-8.14876e-05,-1.73749e-05,-9.08816e-06,595304
10.082,0.3304,-0.059855,-0.0169249,0.0142669,-0.00119938,-0.00187692,-0.00056382,-0.000508783,-8.42787e-05,-1.82141e-05,-9.87585e-06,596807
10.082,0.296881,-0.0694318,-0.0169249,-0.0192519,-0.0107762,-0.00190811,-0.000568413,-0.000519819,-8.77666e-05,-1.92575e-05,-1.08237e-05,598650
10.1059,0.311246,-0.0742203,0.00701714,-0.00488669,-0.0155646,-0.00191563,-0.000586746,-0.000539825,-9.06707e-05,-2.01348e-05,-1.16285e-05,600169
10.1514,0.31364,-0.110133,0.0525064,-0.00249249,-0.0514776,-0.00186671,-0.000592812,-0.000594933,-9.37798e-05,-2.11044e-05,-1.25613e-05,601813
10.07,0.299275,-0.0191536,-0.0288963,-0.0168577,0.039502,-0.00184875,-0.000607528,-0.000604041,-9.66054e-05,-2.20173e-05,-1.34731e-05,603334
10.0892,0.292093,-0.023942,-0.00974274,-0.0240403,0.0347136,-0.00187499,-0.000635298,-0.000553648,-9.91338e-05,-2.28611e-05,-1.42592e-05,604692
10.094,0.306458,-0.0191536,-0.00495434,-0.00967509,0.039502,-0.00188624,-0.000661107,-0.000496836,-0.000102013,-2.38535e-05,-1.50633e-05,606223
10.1251,0.311246,-0.00957681,0.0261707,-0.00488669,0.0490789,-0.00187018,-0.00067213,-0.00042978,-0.000104857,-2.48628e-05,-1.57648e-05,607737
10.0269,0.320823,-0.0694318,-0.0719919,0.00469011,-0.0107762,-0.00190802,-0.000672292,-0.000398142,-0.000107977,-2.59733e-05,-1.64486e-05,609389
10.0437,0.318429,-0.0837971,-0.055232,0.00229591,-0.0251414,-0.00200389,-0.000667029,-0.000425206,-0.000110925,-2.69825e-05,-1.7069e-05,610896
10.0772,0.31364,-0.059855,-0.0217133,-0.00249249,-0.00119938,-0.00205933,-0.00066717,-0.000444185,-0.000113853,-2.79438e-05,-1.76954e-05,612337
10.058,0.28491,-0.0502782,-0.0408669,-0.0312229,0.00837742,-0.00211346,-0.000696334,-0.000437976,-0.000117462,-2.91232e-05,-1.84585e-05,614067
10.07,0.316035,-0.0454898,-0.0288963,-9.82881e-05,0.0131658,-0.00216665,-0.000720216,-0.000421549,-0.000120726,-3.02033e-05,-1.91139e-05,615592
10.0844,0.320823,-0.117316,-0.0145311,0.00469011,-0.0586602,-0.00220324,-0.000716348,-0.000459878,-0.000124407,-3.14136e-05,-1.98565e-05,617277
10.0748,0.31364,-0.0885855,-0.0241079,-0.00249249,-0.0299298,-0.0022338,-0.00071461,-0.000529953,-0.000127917,-3.25455e-05,-2.06394e-05,618859
10.0868,0.316035,-0.100556,-0.0121365,-9.82881e-05,-0.0419008,-0.00226088,-0.000716545,-0.00058361,-0.000131275,-3.36146e-05,-2.14713e-05,620353
10.0461,0.320823,-0.047884,-0.0528383,0.00469011,0.0107716,-0.00231361,-0.000712819,-0.000608872,-0.000134987,-3.47745e-05,-2.2439e-05,621976
10.0556,0.320823,-0.0143652,-0.0432615,0.00469011,0.0442904,-0.0023852,-0.00070583,-0.00056785,-0.000138487,-3.58314e-05,-2.33156e-05,623466
